participant	content	token	lemma	tagged_token	tagged_lemma	file
CHI	no  no the one  not the one we just did but two before  	['no', 'no', 'the', 'one', 'not', 'the', 'one', 'we', 'just', 'did', 'but', 'two', 'before']	['no', 'no', 'the', 'one', 'not', 'the', 'one', 'we', 'just', 'do', 'but', 'two', 'before']	[('no', 'DT'), ('no', 'DT'), ('the', 'DT'), ('one', 'CD'), ('not', 'RB'), ('the', 'DT'), ('one', 'CD'), ('we', 'PRP'), ('just', 'RB'), ('did', 'VBD'), ('but', 'CC'), ('two', 'CD'), ('before', 'IN')]	[('no', 'DT'), ('no', 'DT'), ('the', 'DT'), ('one', 'CD'), ('not', 'RB'), ('the', 'DT'), ('one', 'CD'), ('we', 'PRP'), ('just', 'RB'), ('do', 'VBP'), ('but', 'CC'), ('two', 'CD'), ('before', 'IN')]	Dyad4-time1-condTD.txt
MOT	two before  	['two', 'before']	['two', 'before']	[('two', 'CD'), ('before', 'IN')]	[('two', 'CD'), ('before', 'IN')]	Dyad4-time1-condTD.txt
CHI	did he have big legs or skinny legs  	['did', 'he', 'have', 'big', 'legs', 'or', 'skinny', 'legs']	['do', 'he', 'have', 'big', 'leg', 'or', 'skinny', 'leg']	[('did', 'VBD'), ('he', 'PRP'), ('have', 'VB'), ('big', 'JJ'), ('legs', 'NNS'), ('or', 'CC'), ('skinny', 'JJ'), ('legs', 'NNS')]	[('do', 'VB'), ('he', 'PRP'), ('have', 'VB'), ('big', 'JJ'), ('leg', 'NN'), ('or', 'CC'), ('skinny', 'NN'), ('leg', 'NN')]	Dyad4-time1-condTD.txt
MOT	i don't remember it's too many to remember  	['i', 'do', 'not', 'remember', 'it', 'is', 'too', 'many', 'to', 'remember']	['i', 'do', 'not', 'remember', 'it', 'be', 'too', 'many', 'to', 'remember']	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('remember', 'VB'), ('it', 'PRP'), ('is', 'VBZ'), ('too', 'RB'), ('many', 'JJ'), ('to', 'TO'), ('remember', 'VB')]	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('remember', 'VB'), ('it', 'PRP'), ('be', 'VB'), ('too', 'RB'), ('many', 'JJ'), ('to', 'TO'), ('remember', 'VB')]	Dyad4-time1-condTD.txt
CHI	so he looks alright so let's ask him no  	['so', 'he', 'looks', 'alright', 'so', 'let', 'us', 'ask', 'him', 'no']	['so', 'he', 'look', 'alright', 'so', 'let', 'u', 'ask', 'him', 'no']	[('so', 'RB'), ('he', 'PRP'), ('looks', 'VBZ'), ('alright', 'RB'), ('so', 'RB'), ('let', 'VB'), ('us', 'PRP'), ('ask', 'VB'), ('him', 'PRP'), ('no', 'DT')]	[('so', 'RB'), ('he', 'PRP'), ('look', 'VB'), ('alright', 'RB'), ('so', 'RB'), ('let', 'JJ'), ('u', 'JJ'), ('ask', 'VB'), ('him', 'PRP'), ('no', 'DT')]	Dyad4-time1-condTD.txt
MOT	no we should've just waved  	['no', 'we', 'should', 'have', 'just', 'waved']	['no', 'we', 'should', 'have', 'just', 'wave']	[('no', 'DT'), ('we', 'PRP'), ('should', 'MD'), ('have', 'VB'), ('just', 'RB'), ('waved', 'VBN')]	[('no', 'DT'), ('we', 'PRP'), ('should', 'MD'), ('have', 'VB'), ('just', 'RB'), ('wave', 'VB')]	Dyad4-time1-condTD.txt
CHI	should've waved   i don't know  	['should', 'have', 'waved', 'i', 'do', 'not', 'know']	['should', 'have', 'wave', 'i', 'do', 'not', 'know']	[('should', 'MD'), ('have', 'VB'), ('waved', 'VBN'), ('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB')]	[('should', 'MD'), ('have', 'VB'), ('wave', 'NN'), ('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB')]	Dyad4-time1-condTD.txt
MOT	i need to write all this down this is too many things for my brain  	['i', 'need', 'to', 'write', 'all', 'this', 'down', 'this', 'is', 'too', 'many', 'things', 'for', 'my', 'brain']	['i', 'need', 'to', 'write', 'all', 'this', 'down', 'this', 'be', 'too', 'many', 'thing', 'for', 'my', 'brain']	[('i', 'NNS'), ('need', 'VBP'), ('to', 'TO'), ('write', 'VB'), ('all', 'PDT'), ('this', 'DT'), ('down', 'RP'), ('this', 'DT'), ('is', 'VBZ'), ('too', 'RB'), ('many', 'JJ'), ('things', 'NNS'), ('for', 'IN'), ('my', 'PRP$'), ('brain', 'NN')]	[('i', 'NNS'), ('need', 'VBP'), ('to', 'TO'), ('write', 'VB'), ('all', 'PDT'), ('this', 'DT'), ('down', 'RP'), ('this', 'DT'), ('be', 'VB'), ('too', 'RB'), ('many', 'JJ'), ('thing', 'NN'), ('for', 'IN'), ('my', 'PRP$'), ('brain', 'NN')]	Dyad4-time1-condTD.txt
CHI	okay this guy is buff fat legs blue and some spots  	['okay', 'this', 'guy', 'is', 'buff', 'fat', 'legs', 'blue', 'and', 'some', 'spots']	['okay', 'this', 'guy', 'be', 'buff', 'fat', 'leg', 'blue', 'and', 'some', 'spot']	[('okay', 'NN'), ('this', 'DT'), ('guy', 'NN'), ('is', 'VBZ'), ('buff', 'JJ'), ('fat', 'JJ'), ('legs', 'NNS'), ('blue', 'NN'), ('and', 'CC'), ('some', 'DT'), ('spots', 'NNS')]	[('okay', 'NN'), ('this', 'DT'), ('guy', 'NN'), ('be', 'VB'), ('buff', 'VBN'), ('fat', 'JJ'), ('leg', 'NN'), ('blue', 'NN'), ('and', 'CC'), ('some', 'DT'), ('spot', 'NN')]	Dyad4-time1-condTD.txt
MOT	didn't we just see him   with different eyes   and we stole from him   so if we steal from this guy  	['did', 'not', 'we', 'just', 'see', 'him', 'with', 'different', 'eyes', 'and', 'we', 'stole', 'from', 'him', 'so', 'if', 'we', 'steal', 'from', 'this', 'guy']	['do', 'not', 'we', 'just', 'see', 'him', 'with', 'different', 'eye', 'and', 'we', 'steal', 'from', 'him', 'so', 'if', 'we', 'steal', 'from', 'this', 'guy']	[('did', 'VBD'), ('not', 'RB'), ('we', 'PRP'), ('just', 'RB'), ('see', 'VB'), ('him', 'PRP'), ('with', 'IN'), ('different', 'JJ'), ('eyes', 'NNS'), ('and', 'CC'), ('we', 'PRP'), ('stole', 'VBP'), ('from', 'IN'), ('him', 'PRP'), ('so', 'RB'), ('if', 'IN'), ('we', 'PRP'), ('steal', 'VBP'), ('from', 'IN'), ('this', 'DT'), ('guy', 'NN')]	[('do', 'VB'), ('not', 'RB'), ('we', 'PRP'), ('just', 'RB'), ('see', 'VB'), ('him', 'PRP'), ('with', 'IN'), ('different', 'JJ'), ('eye', 'NN'), ('and', 'CC'), ('we', 'PRP'), ('steal', 'VBP'), ('from', 'IN'), ('him', 'PRP'), ('so', 'RB'), ('if', 'IN'), ('we', 'PRP'), ('steal', 'VBP'), ('from', 'IN'), ('this', 'DT'), ('guy', 'NN')]	Dyad4-time1-condTD.txt
CHI	should we run  	['should', 'we', 'run']	['should', 'we', 'run']	[('should', 'MD'), ('we', 'PRP'), ('run', 'VB')]	[('should', 'MD'), ('we', 'PRP'), ('run', 'VB')]	Dyad4-time1-condTD.txt
MOT	then it's the eyes  	['then', 'it', 'is', 'the', 'eyes']	['then', 'it', 'be', 'the', 'eye']	[('then', 'RB'), ('it', 'PRP'), ('is', 'VBZ'), ('the', 'DT'), ('eyes', 'NNS')]	[('then', 'RB'), ('it', 'PRP'), ('be', 'VB'), ('the', 'DT'), ('eye', 'NN')]	Dyad4-time1-condTD.txt
CHI	steal from this guy and then the eyes that what  	['steal', 'from', 'this', 'guy', 'and', 'then', 'the', 'eyes', 'that', 'what']	['steal', 'from', 'this', 'guy', 'and', 'then', 'the', 'eye', 'that', 'what']	[('steal', 'NN'), ('from', 'IN'), ('this', 'DT'), ('guy', 'NN'), ('and', 'CC'), ('then', 'RB'), ('the', 'DT'), ('eyes', 'NNS'), ('that', 'IN'), ('what', 'WP')]	[('steal', 'NN'), ('from', 'IN'), ('this', 'DT'), ('guy', 'NN'), ('and', 'CC'), ('then', 'RB'), ('the', 'DT'), ('eye', 'NN'), ('that', 'IN'), ('what', 'WP')]	Dyad4-time1-condTD.txt
MOT	that changed it  	['that', 'changed', 'it']	['that', 'change', 'it']	[('that', 'DT'), ('changed', 'VBD'), ('it', 'PRP')]	[('that', 'DT'), ('change', 'NN'), ('it', 'PRP')]	Dyad4-time1-condTD.txt
CHI	changed it to what  	['changed', 'it', 'to', 'what']	['change', 'it', 'to', 'what']	[('changed', 'VBD'), ('it', 'PRP'), ('to', 'TO'), ('what', 'WP')]	[('change', 'NN'), ('it', 'PRP'), ('to', 'TO'), ('what', 'WP')]	Dyad4-time1-condTD.txt
MOT	'cause the last guy that looked like that with spots blue buff arms    did he have arms up or down   arms up  	['because', 'the', 'last', 'guy', 'that', 'looked', 'like', 'that', 'with', 'spots', 'blue', 'buff', 'arms', 'did', 'he', 'have', 'arms', 'up', 'or', 'down', 'arms', 'up']	['because', 'the', 'last', 'guy', 'that', 'look', 'like', 'that', 'with', 'spot', 'blue', 'buff', 'arm', 'do', 'he', 'have', 'arm', 'up', 'or', 'down', 'arm', 'up']	[('because', 'IN'), ('the', 'DT'), ('last', 'JJ'), ('guy', 'NN'), ('that', 'IN'), ('looked', 'VBD'), ('like', 'IN'), ('that', 'DT'), ('with', 'IN'), ('spots', 'NNS'), ('blue', 'JJ'), ('buff', 'NN'), ('arms', 'NNS'), ('did', 'VBD'), ('he', 'PRP'), ('have', 'VB'), ('arms', 'VBN'), ('up', 'RP'), ('or', 'CC'), ('down', 'RB'), ('arms', 'NNS'), ('up', 'RP')]	[('because', 'IN'), ('the', 'DT'), ('last', 'JJ'), ('guy', 'NN'), ('that', 'WDT'), ('look', 'VBP'), ('like', 'IN'), ('that', 'DT'), ('with', 'IN'), ('spot', 'NN'), ('blue', 'JJ'), ('buff', 'NN'), ('arm', 'NN'), ('do', 'VBP'), ('he', 'PRP'), ('have', 'VB'), ('arm', 'VBN'), ('up', 'RP'), ('or', 'CC'), ('down', 'RB'), ('arm', 'NN'), ('up', 'RP')]	Dyad4-time1-condTD.txt
CHI	arms up  	['arms', 'up']	['arm', 'up']	[('arms', 'NNS'), ('up', 'RP')]	[('arm', 'NN'), ('up', 'RP')]	Dyad4-time1-condTD.txt
MOT	big legs had the red eyes though but we stole from him and finally got some points right  	['big', 'legs', 'had', 'the', 'red', 'eyes', 'though', 'but', 'we', 'stole', 'from', 'him', 'and', 'finally', 'got', 'some', 'points', 'right']	['big', 'leg', 'have', 'the', 'red', 'eye', 'though', 'but', 'we', 'steal', 'from', 'him', 'and', 'finally', 'get', 'some', 'point', 'right']	[('big', 'JJ'), ('legs', 'NNS'), ('had', 'VBD'), ('the', 'DT'), ('red', 'JJ'), ('eyes', 'NNS'), ('though', 'IN'), ('but', 'CC'), ('we', 'PRP'), ('stole', 'VBP'), ('from', 'IN'), ('him', 'PRP'), ('and', 'CC'), ('finally', 'RB'), ('got', 'VBD'), ('some', 'DT'), ('points', 'NNS'), ('right', 'RB')]	[('big', 'JJ'), ('leg', 'NN'), ('have', 'VBP'), ('the', 'DT'), ('red', 'JJ'), ('eye', 'NN'), ('though', 'IN'), ('but', 'CC'), ('we', 'PRP'), ('steal', 'VBP'), ('from', 'IN'), ('him', 'PRP'), ('and', 'CC'), ('finally', 'RB'), ('get', 'VB'), ('some', 'DT'), ('point', 'NN'), ('right', 'NN')]	Dyad4-time1-condTD.txt
CHI	red eyes   did we steal from him  	['red', 'eyes', 'did', 'we', 'steal', 'from', 'him']	['red', 'eye', 'do', 'we', 'steal', 'from', 'him']	[('red', 'JJ'), ('eyes', 'NNS'), ('did', 'VBD'), ('we', 'PRP'), ('steal', 'VB'), ('from', 'IN'), ('him', 'PRP')]	[('red', 'JJ'), ('eye', 'NN'), ('do', 'VBP'), ('we', 'PRP'), ('steal', 'VB'), ('from', 'IN'), ('him', 'PRP')]	Dyad4-time1-condTD.txt
MOT	 we got   we took too long   so he was friendly we should've asked him for a gem  	['we', 'got', 'we', 'took', 'too', 'long', 'so', 'he', 'was', 'friendly', 'we', 'should', 'have', 'asked', 'him', 'for', 'a', 'gem']	['we', 'get', 'we', 'take', 'too', 'long', 'so', 'he', 'be', 'friendly', 'we', 'should', 'have', 'ask', 'him', 'for', 'a', 'gem']	[('we', 'PRP'), ('got', 'VBD'), ('we', 'PRP'), ('took', 'VBD'), ('too', 'RB'), ('long', 'RB'), ('so', 'RB'), ('he', 'PRP'), ('was', 'VBD'), ('friendly', 'JJ'), ('we', 'PRP'), ('should', 'MD'), ('have', 'VB'), ('asked', 'VBN'), ('him', 'PRP'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN')]	[('we', 'PRP'), ('get', 'VBP'), ('we', 'PRP'), ('take', 'VB'), ('too', 'RB'), ('long', 'RB'), ('so', 'RB'), ('he', 'PRP'), ('be', 'VB'), ('friendly', 'JJ'), ('we', 'PRP'), ('should', 'MD'), ('have', 'VB'), ('ask', 'RP'), ('him', 'PRP'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN')]	Dyad4-time1-condTD.txt
CHI	i think okay skinny arms this  this guy has skipped leg day green   we're gonna  we're gonna give him a wave  	['i', 'think', 'okay', 'skinny', 'arms', 'this', 'this', 'guy', 'has', 'skipped', 'leg', 'day', 'green', 'we', 'are', 'gon', 'na', 'we', 'are', 'gon', 'na', 'give', 'him', 'a', 'wave']	['i', 'think', 'okay', 'skinny', 'arm', 'this', 'this', 'guy', 'have', 'skip', 'leg', 'day', 'green', 'we', 'be', 'gon', 'na', 'we', 'be', 'gon', 'na', 'give', 'him', 'a', 'wave']	[('i', 'NN'), ('think', 'VBP'), ('okay', 'IN'), ('skinny', 'NN'), ('arms', 'NNS'), ('this', 'DT'), ('this', 'DT'), ('guy', 'NN'), ('has', 'VBZ'), ('skipped', 'VBN'), ('leg', 'JJ'), ('day', 'NN'), ('green', 'IN'), ('we', 'PRP'), ('are', 'VBP'), ('gon', 'VBG'), ('na', 'IN'), ('we', 'PRP'), ('are', 'VBP'), ('gon', 'VBG'), ('na', 'TO'), ('give', 'VB'), ('him', 'PRP'), ('a', 'DT'), ('wave', 'NN')]	[('i', 'NN'), ('think', 'VBP'), ('okay', 'IN'), ('skinny', 'JJ'), ('arm', 'NN'), ('this', 'DT'), ('this', 'DT'), ('guy', 'NN'), ('have', 'VBP'), ('skip', 'VBN'), ('leg', 'JJ'), ('day', 'NN'), ('green', 'VBD'), ('we', 'PRP'), ('be', 'VB'), ('gon', 'VBN'), ('na', 'IN'), ('we', 'PRP'), ('be', 'VB'), ('gon', 'VBN'), ('na', 'TO'), ('give', 'VB'), ('him', 'PRP'), ('a', 'DT'), ('wave', 'NN')]	Dyad4-time1-condTD.txt
MOT	are we dumb  	['are', 'we', 'dumb']	['be', 'we', 'dumb']	[('are', 'VBP'), ('we', 'PRP'), ('dumb', 'JJ')]	[('be', 'VB'), ('we', 'PRP'), ('dumb', 'JJ')]	Dyad4-time1-condTD.txt
CHI	we might be dumb   this guy's the exact same with weird eyes  	"['we', 'might', 'be', 'dumb', 'this', 'guy', ""'s"", 'the', 'exact', 'same', 'with', 'weird', 'eyes']"	"['we', 'might', 'be', 'dumb', 'this', 'guy', ""'s"", 'the', 'exact', 'same', 'with', 'weird', 'eye']"	"[('we', 'PRP'), ('might', 'MD'), ('be', 'VB'), ('dumb', 'JJ'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('the', 'DT'), ('exact', 'JJ'), ('same', 'JJ'), ('with', 'IN'), ('weird', 'JJ'), ('eyes', 'NNS')]"	"[('we', 'PRP'), ('might', 'MD'), ('be', 'VB'), ('dumb', 'JJ'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('the', 'DT'), ('exact', 'JJ'), ('same', 'JJ'), ('with', 'IN'), ('weird', 'JJ'), ('eye', 'NN')]"	Dyad4-time1-condTD.txt
MOT	okay let's see if it's legs  	['okay', 'let', 'us', 'see', 'if', 'it', 'is', 'legs']	['okay', 'let', 'u', 'see', 'if', 'it', 'be', 'legs']	[('okay', 'JJ'), ('let', 'VB'), ('us', 'PRP'), ('see', 'VB'), ('if', 'IN'), ('it', 'PRP'), ('is', 'VBZ'), ('legs', 'JJ')]	[('okay', 'JJ'), ('let', 'NN'), ('u', 'JJ'), ('see', 'VB'), ('if', 'IN'), ('it', 'PRP'), ('be', 'VB'), ('legs', 'JJ')]	Dyad4-time1-condTD.txt
CHI	i just like stealing  	['i', 'just', 'like', 'stealing']	['i', 'just', 'like', 'steal']	[('i', 'NN'), ('just', 'RB'), ('like', 'IN'), ('stealing', 'VBG')]	[('i', 'NN'), ('just', 'RB'), ('like', 'IN'), ('steal', 'NN')]	Dyad4-time1-condTD.txt
MOT	it's legs  	['it', 'is', 'legs']	['it', 'be', 'legs']	[('it', 'PRP'), ('is', 'VBZ'), ('legs', 'JJ')]	[('it', 'PRP'), ('be', 'VB'), ('legs', 'JJ')]	Dyad4-time1-condTD.txt
CHI	it's not legs their legs were the same their colors were the same except their eyes their eyes are what changed so i think  i think red eye means steal  	['it', 'is', 'not', 'legs', 'their', 'legs', 'were', 'the', 'same', 'their', 'colors', 'were', 'the', 'same', 'except', 'their', 'eyes', 'their', 'eyes', 'are', 'what', 'changed', 'so', 'i', 'think', 'i', 'think', 'red', 'eye', 'means', 'steal']	['it', 'be', 'not', 'legs', 'their', 'leg', 'be', 'the', 'same', 'their', 'color', 'be', 'the', 'same', 'except', 'their', 'eye', 'their', 'eye', 'be', 'what', 'change', 'so', 'i', 'think', 'i', 'think', 'red', 'eye', 'mean', 'steal']	[('it', 'PRP'), ('is', 'VBZ'), ('not', 'RB'), ('legs', 'JJ'), ('their', 'PRP$'), ('legs', 'NNS'), ('were', 'VBD'), ('the', 'DT'), ('same', 'JJ'), ('their', 'PRP$'), ('colors', 'NNS'), ('were', 'VBD'), ('the', 'DT'), ('same', 'JJ'), ('except', 'IN'), ('their', 'PRP$'), ('eyes', 'NNS'), ('their', 'PRP$'), ('eyes', 'NNS'), ('are', 'VBP'), ('what', 'WP'), ('changed', 'VBD'), ('so', 'RB'), ('i', 'JJ'), ('think', 'VBP'), ('i', 'JJ'), ('think', 'VBP'), ('red', 'JJ'), ('eye', 'NN'), ('means', 'VBZ'), ('steal', 'JJ')]	[('it', 'PRP'), ('be', 'VB'), ('not', 'RB'), ('legs', 'VB'), ('their', 'PRP$'), ('leg', 'NN'), ('be', 'VB'), ('the', 'DT'), ('same', 'JJ'), ('their', 'PRP$'), ('color', 'NN'), ('be', 'VB'), ('the', 'DT'), ('same', 'JJ'), ('except', 'IN'), ('their', 'PRP$'), ('eye', 'NN'), ('their', 'PRP$'), ('eye', 'NN'), ('be', 'VB'), ('what', 'WP'), ('change', 'NN'), ('so', 'RB'), ('i', 'JJ'), ('think', 'VBP'), ('i', 'JJ'), ('think', 'VBP'), ('red', 'JJ'), ('eye', 'NN'), ('mean', 'NN'), ('steal', 'NN')]	Dyad4-time1-condTD.txt
MOT	alright that's not true but that's alright  	['alright', 'that', 'is', 'not', 'true', 'but', 'that', 'is', 'alright']	['alright', 'that', 'be', 'not', 'true', 'but', 'that', 'be', 'alright']	[('alright', 'NN'), ('that', 'WDT'), ('is', 'VBZ'), ('not', 'RB'), ('true', 'JJ'), ('but', 'CC'), ('that', 'DT'), ('is', 'VBZ'), ('alright', 'JJ')]	[('alright', 'NN'), ('that', 'WDT'), ('be', 'VB'), ('not', 'RB'), ('true', 'JJ'), ('but', 'CC'), ('that', 'IN'), ('be', 'VB'), ('alright', 'JJ')]	Dyad4-time1-condTD.txt
CHI	well i'm just gonna go with that   okay so this guy's the exact same with weak arms  	"['well', 'i', 'am', 'just', 'gon', 'na', 'go', 'with', 'that', 'okay', 'so', 'this', 'guy', ""'s"", 'the', 'exact', 'same', 'with', 'weak', 'arms']"	"['well', 'i', 'be', 'just', 'gon', 'na', 'go', 'with', 'that', 'okay', 'so', 'this', 'guy', ""'s"", 'the', 'exact', 'same', 'with', 'weak', 'arm']"	"[('well', 'RB'), ('i', 'RB'), ('am', 'VBP'), ('just', 'RB'), ('gon', 'NN'), ('na', 'TO'), ('go', 'VB'), ('with', 'IN'), ('that', 'DT'), ('okay', 'VBZ'), ('so', 'RB'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('the', 'DT'), ('exact', 'JJ'), ('same', 'JJ'), ('with', 'IN'), ('weak', 'JJ'), ('arms', 'NNS')]"	"[('well', 'RB'), ('i', 'RB'), ('be', 'VB'), ('just', 'RB'), ('gon', 'VB'), ('na', 'TO'), ('go', 'VB'), ('with', 'IN'), ('that', 'DT'), ('okay', 'VBZ'), ('so', 'RB'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('the', 'DT'), ('exact', 'JJ'), ('same', 'JJ'), ('with', 'IN'), ('weak', 'JJ'), ('arm', 'NN')]"	Dyad4-time1-condTD.txt
MOT	arms up  	['arms', 'up']	['arm', 'up']	[('arms', 'NNS'), ('up', 'RP')]	[('arm', 'NN'), ('up', 'RP')]	Dyad4-time1-condTD.txt
CHI	we're nailing it  	['we', 'are', 'nailing', 'it']	['we', 'be', 'nail', 'it']	[('we', 'PRP'), ('are', 'VBP'), ('nailing', 'VBG'), ('it', 'PRP')]	[('we', 'PRP'), ('be', 'VB'), ('nail', 'VBN'), ('it', 'PRP')]	Dyad4-time1-condTD.txt
MOT	arms up does mean  yay i have gems  maybe  	['arms', 'up', 'does', 'mean', 'yay', 'i', 'have', 'gems', 'maybe']	['arm', 'up', 'do', 'mean', 'yay', 'i', 'have', 'gem', 'maybe']	[('arms', 'NNS'), ('up', 'RP'), ('does', 'VBZ'), ('mean', 'VB'), ('yay', 'NN'), ('i', 'NNS'), ('have', 'VBP'), ('gems', 'NNS'), ('maybe', 'RB')]	[('arm', 'NN'), ('up', 'RP'), ('do', 'VBP'), ('mean', 'VB'), ('yay', 'NN'), ('i', 'NNS'), ('have', 'VBP'), ('gem', 'VBN'), ('maybe', 'RB')]	Dyad4-time1-condTD.txt
CHI	yeah  i have gems i have no gems    okay so this guy is   i'm gonna run away from this guy look at him  	['yeah', 'i', 'have', 'gems', 'i', 'have', 'no', 'gems', 'okay', 'so', 'this', 'guy', 'is', 'i', 'am', 'gon', 'na', 'run', 'away', 'from', 'this', 'guy', 'look', 'at', 'him']	['yeah', 'i', 'have', 'gems', 'i', 'have', 'no', 'gem', 'okay', 'so', 'this', 'guy', 'be', 'i', 'be', 'gon', 'na', 'run', 'away', 'from', 'this', 'guy', 'look', 'at', 'him']	[('yeah', 'NN'), ('i', 'NNS'), ('have', 'VBP'), ('gems', 'VBN'), ('i', 'NNS'), ('have', 'VBP'), ('no', 'DT'), ('gems', 'NNS'), ('okay', 'RB'), ('so', 'RB'), ('this', 'DT'), ('guy', 'NN'), ('is', 'VBZ'), ('i', 'JJ'), ('am', 'VBP'), ('gon', 'VBG'), ('na', 'TO'), ('run', 'VB'), ('away', 'RB'), ('from', 'IN'), ('this', 'DT'), ('guy', 'NN'), ('look', 'NN'), ('at', 'IN'), ('him', 'PRP')]	[('yeah', 'NN'), ('i', 'NNS'), ('have', 'VBP'), ('gems', 'VBN'), ('i', 'NNS'), ('have', 'VBP'), ('no', 'DT'), ('gem', 'NN'), ('okay', 'RB'), ('so', 'RB'), ('this', 'DT'), ('guy', 'NN'), ('be', 'VB'), ('i', 'JJ'), ('be', 'VB'), ('gon', 'VBN'), ('na', 'TO'), ('run', 'VB'), ('away', 'RB'), ('from', 'IN'), ('this', 'DT'), ('guy', 'NN'), ('look', 'NN'), ('at', 'IN'), ('him', 'PRP')]	Dyad4-time1-condTD.txt
MOT	no we have to ask him for gems  	['no', 'we', 'have', 'to', 'ask', 'him', 'for', 'gems']	['no', 'we', 'have', 'to', 'ask', 'him', 'for', 'gem']	[('no', 'DT'), ('we', 'PRP'), ('have', 'VBP'), ('to', 'TO'), ('ask', 'VB'), ('him', 'PRP'), ('for', 'IN'), ('gems', 'NNS')]	[('no', 'DT'), ('we', 'PRP'), ('have', 'VBP'), ('to', 'TO'), ('ask', 'VB'), ('him', 'PRP'), ('for', 'IN'), ('gem', 'NN')]	Dyad4-time1-condTD.txt
CHI	no he's huge  	['no', 'he', 'is', 'huge']	['no', 'he', 'be', 'huge']	[('no', 'DT'), ('he', 'PRP'), ('is', 'VBZ'), ('huge', 'JJ')]	[('no', 'DT'), ('he', 'PRP'), ('be', 'VB'), ('huge', 'JJ')]	Dyad4-time1-condTD.txt
MOT	ugh just trust me   let me see if i'm right  	['ugh', 'just', 'trust', 'me', 'let', 'me', 'see', 'if', 'i', 'am', 'right']	['ugh', 'just', 'trust', 'me', 'let', 'me', 'see', 'if', 'i', 'be', 'right']	[('ugh', 'RB'), ('just', 'RB'), ('trust', 'VB'), ('me', 'PRP'), ('let', 'VB'), ('me', 'PRP'), ('see', 'VB'), ('if', 'IN'), ('i', 'JJ'), ('am', 'VBP'), ('right', 'JJ')]	[('ugh', 'RB'), ('just', 'RB'), ('trust', 'VB'), ('me', 'PRP'), ('let', 'VB'), ('me', 'PRP'), ('see', 'VB'), ('if', 'IN'), ('i', 'JJ'), ('be', 'VB'), ('right', 'JJ')]	Dyad4-time1-condTD.txt
CHI	we nailed this we've got it we're lockedin  	['we', 'nailed', 'this', 'we', 'have', 'got', 'it', 'we', 'are', 'lockedin']	['we', 'nail', 'this', 'we', 'have', 'get', 'it', 'we', 'be', 'lockedin']	[('we', 'PRP'), ('nailed', 'VBD'), ('this', 'DT'), ('we', 'PRP'), ('have', 'VBP'), ('got', 'VBN'), ('it', 'PRP'), ('we', 'PRP'), ('are', 'VBP'), ('lockedin', 'JJ')]	[('we', 'PRP'), ('nail', 'VBP'), ('this', 'DT'), ('we', 'PRP'), ('have', 'VBP'), ('get', 'VB'), ('it', 'PRP'), ('we', 'PRP'), ('be', 'VB'), ('lockedin', 'VBN')]	Dyad4-time1-condTD.txt
MOT	no we're not  	['no', 'we', 'are', 'not']	['no', 'we', 'be', 'not']	[('no', 'DT'), ('we', 'PRP'), ('are', 'VBP'), ('not', 'RB')]	[('no', 'DT'), ('we', 'PRP'), ('be', 'VB'), ('not', 'RB')]	Dyad4-time1-condTD.txt
CHI	this guy's the same with  with normal eyes  	"['this', 'guy', ""'s"", 'the', 'same', 'with', 'with', 'normal', 'eyes']"	"['this', 'guy', ""'s"", 'the', 'same', 'with', 'with', 'normal', 'eye']"	"[('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('the', 'DT'), ('same', 'JJ'), ('with', 'IN'), ('with', 'IN'), ('normal', 'JJ'), ('eyes', 'NNS')]"	"[('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('the', 'DT'), ('same', 'JJ'), ('with', 'IN'), ('with', 'IN'), ('normal', 'JJ'), ('eye', 'NN')]"	Dyad4-time1-condTD.txt
MOT	that's the one i'm not sure  sure of  	['that', 'is', 'the', 'one', 'i', 'am', 'not', 'sure', 'sure', 'of']	['that', 'be', 'the', 'one', 'i', 'be', 'not', 'sure', 'sure', 'of']	[('that', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('one', 'NN'), ('i', 'NN'), ('am', 'VBP'), ('not', 'RB'), ('sure', 'JJ'), ('sure', 'NN'), ('of', 'IN')]	[('that', 'DT'), ('be', 'VB'), ('the', 'DT'), ('one', 'CD'), ('i', 'NN'), ('be', 'VB'), ('not', 'RB'), ('sure', 'JJ'), ('sure', 'NN'), ('of', 'IN')]	Dyad4-time1-condTD.txt
