participant	content	token	lemma	tagged_token	tagged_lemma	file
CHI	it's got a gem  it's got a gem 'cause it's upward posture so i say we ask for a gem i say we  i say we steal  	['it', 'is', 'got', 'a', 'gem', 'it', 'is', 'got', 'a', 'gem', 'because', 'it', 'is', 'upward', 'posture', 'so', 'i', 'say', 'we', 'ask', 'for', 'a', 'gem', 'i', 'say', 'we', 'i', 'say', 'we', 'steal']	['it', 'be', 'get', 'a', 'gem', 'it', 'be', 'get', 'a', 'gem', 'because', 'it', 'be', 'upward', 'posture', 'so', 'i', 'say', 'we', 'ask', 'for', 'a', 'gem', 'i', 'say', 'we', 'i', 'say', 'we', 'steal']	[('it', 'PRP'), ('is', 'VBZ'), ('got', 'VBD'), ('a', 'DT'), ('gem', 'NN'), ('it', 'PRP'), ('is', 'VBZ'), ('got', 'VBD'), ('a', 'DT'), ('gem', 'NN'), ('because', 'IN'), ('it', 'PRP'), ('is', 'VBZ'), ('upward', 'JJ'), ('posture', 'NN'), ('so', 'IN'), ('i', 'JJ'), ('say', 'VBP'), ('we', 'PRP'), ('ask', 'VBP'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN'), ('i', 'JJ'), ('say', 'VBP'), ('we', 'PRP'), ('i', 'VBP'), ('say', 'VBP'), ('we', 'PRP'), ('steal', 'VBP')]	[('it', 'PRP'), ('be', 'VB'), ('get', 'VB'), ('a', 'DT'), ('gem', 'NN'), ('it', 'PRP'), ('be', 'VB'), ('get', 'VB'), ('a', 'DT'), ('gem', 'NN'), ('because', 'IN'), ('it', 'PRP'), ('be', 'VB'), ('upward', 'JJ'), ('posture', 'NN'), ('so', 'IN'), ('i', 'JJ'), ('say', 'VBP'), ('we', 'PRP'), ('ask', 'VBP'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN'), ('i', 'JJ'), ('say', 'VBP'), ('we', 'PRP'), ('i', 'VBP'), ('say', 'VBP'), ('we', 'PRP'), ('steal', 'VBP')]	Dyad2-time1-condTD.txt
MOT	i'm not convinced  	['i', 'am', 'not', 'convinced']	['i', 'be', 'not', 'convinced']	[('i', 'NN'), ('am', 'VBP'), ('not', 'RB'), ('convinced', 'JJ')]	[('i', 'RB'), ('be', 'VB'), ('not', 'RB'), ('convinced', 'JJ')]	Dyad2-time1-condTD.txt
CHI	you wanna   	['you', 'wan', 'na']	['you', 'wan', 'na']	[('you', 'PRP'), ('wan', 'VBP'), ('na', 'TO')]	[('you', 'PRP'), ('wan', 'VBP'), ('na', 'TO')]	Dyad2-time1-condTD.txt
MOT	go i'm curious  	['go', 'i', 'am', 'curious']	['go', 'i', 'be', 'curious']	[('go', 'VB'), ('i', 'JJ'), ('am', 'VBP'), ('curious', 'JJ')]	[('go', 'VB'), ('i', 'JJ'), ('be', 'VB'), ('curious', 'JJ')]	Dyad2-time1-condTD.txt
CHI	i wonder if spots is  is angry so this one downward posture no gems no spots we wave   upward posture we steal  we steal  we steal  	['i', 'wonder', 'if', 'spots', 'is', 'is', 'angry', 'so', 'this', 'one', 'downward', 'posture', 'no', 'gems', 'no', 'spots', 'we', 'wave', 'upward', 'posture', 'we', 'steal', 'we', 'steal', 'we', 'steal']	['i', 'wonder', 'if', 'spot', 'be', 'be', 'angry', 'so', 'this', 'one', 'downward', 'posture', 'no', 'gems', 'no', 'spot', 'we', 'wave', 'upward', 'posture', 'we', 'steal', 'we', 'steal', 'we', 'steal']	[('i', 'JJ'), ('wonder', 'VBP'), ('if', 'IN'), ('spots', 'NNS'), ('is', 'VBZ'), ('is', 'VBZ'), ('angry', 'JJ'), ('so', 'RB'), ('this', 'DT'), ('one', 'CD'), ('downward', 'JJ'), ('posture', 'NN'), ('no', 'DT'), ('gems', 'VBZ'), ('no', 'DT'), ('spots', 'NNS'), ('we', 'PRP'), ('wave', 'VBP'), ('upward', 'JJ'), ('posture', 'NN'), ('we', 'PRP'), ('steal', 'VBP'), ('we', 'PRP'), ('steal', 'VBP'), ('we', 'PRP'), ('steal', 'VBP')]	[('i', 'JJ'), ('wonder', 'VBP'), ('if', 'IN'), ('spot', 'NN'), ('be', 'VB'), ('be', 'VB'), ('angry', 'JJ'), ('so', 'IN'), ('this', 'DT'), ('one', 'CD'), ('downward', 'JJ'), ('posture', 'NN'), ('no', 'DT'), ('gems', 'VBZ'), ('no', 'DT'), ('spot', 'NN'), ('we', 'PRP'), ('wave', 'VBP'), ('upward', 'JJ'), ('posture', 'NN'), ('we', 'PRP'), ('steal', 'VBP'), ('we', 'PRP'), ('steal', 'VBP'), ('we', 'PRP'), ('steal', 'VBP')]	Dyad2-time1-condTD.txt
MOT	they're friendly eyes  	['they', 'are', 'friendly', 'eyes']	['they', 'be', 'friendly', 'eye']	[('they', 'PRP'), ('are', 'VBP'), ('friendly', 'JJ'), ('eyes', 'NNS')]	[('they', 'PRP'), ('be', 'VB'), ('friendly', 'JJ'), ('eye', 'NN')]	Dyad2-time1-condTD.txt
CHI	but eyes in the past okay downward posture  	['but', 'eyes', 'in', 'the', 'past', 'okay', 'downward', 'posture']	['but', 'eye', 'in', 'the', 'past', 'okay', 'downward', 'posture']	[('but', 'CC'), ('eyes', 'NNS'), ('in', 'IN'), ('the', 'DT'), ('past', 'JJ'), ('okay', 'NN'), ('downward', 'NN'), ('posture', 'NN')]	[('but', 'CC'), ('eye', 'NN'), ('in', 'IN'), ('the', 'DT'), ('past', 'JJ'), ('okay', 'NN'), ('downward', 'NN'), ('posture', 'NN')]	Dyad2-time1-condTD.txt
MOT	so the only difference between the last two and the last one and this one is eyes  	['so', 'the', 'only', 'difference', 'between', 'the', 'last', 'two', 'and', 'the', 'last', 'one', 'and', 'this', 'one', 'is', 'eyes']	['so', 'the', 'only', 'difference', 'between', 'the', 'last', 'two', 'and', 'the', 'last', 'one', 'and', 'this', 'one', 'be', 'eye']	[('so', 'RB'), ('the', 'DT'), ('only', 'JJ'), ('difference', 'NN'), ('between', 'IN'), ('the', 'DT'), ('last', 'JJ'), ('two', 'CD'), ('and', 'CC'), ('the', 'DT'), ('last', 'JJ'), ('one', 'CD'), ('and', 'CC'), ('this', 'DT'), ('one', 'CD'), ('is', 'VBZ'), ('eyes', 'NNS')]	[('so', 'RB'), ('the', 'DT'), ('only', 'JJ'), ('difference', 'NN'), ('between', 'IN'), ('the', 'DT'), ('last', 'JJ'), ('two', 'CD'), ('and', 'CC'), ('the', 'DT'), ('last', 'JJ'), ('one', 'CD'), ('and', 'CC'), ('this', 'DT'), ('one', 'CD'), ('be', 'VB'), ('eye', 'NN')]	Dyad2-time1-condTD.txt
CHI	no 'cause other one was upward posture  	['no', 'because', 'other', 'one', 'was', 'upward', 'posture']	['no', 'because', 'other', 'one', 'be', 'upward', 'posture']	[('no', 'DT'), ('because', 'IN'), ('other', 'JJ'), ('one', 'CD'), ('was', 'VBD'), ('upward', 'JJ'), ('posture', 'NN')]	[('no', 'DT'), ('because', 'IN'), ('other', 'JJ'), ('one', 'CD'), ('be', 'VB'), ('upward', 'JJ'), ('posture', 'NN')]	Dyad2-time1-condTD.txt
MOT	the last one wasn't  	['the', 'last', 'one', 'was', 'not']	['the', 'last', 'one', 'be', 'not']	[('the', 'DT'), ('last', 'JJ'), ('one', 'NN'), ('was', 'VBD'), ('not', 'RB')]	[('the', 'DT'), ('last', 'JJ'), ('one', 'CD'), ('be', 'VB'), ('not', 'RB')]	Dyad2-time1-condTD.txt
CHI	yeah it was it  it was flexing   so what do you wanna do   or do we run   i say we run   steal 'cause the only difference is downward upward and if it's steal and downward means nothing upward means gem   so downward no gem red eyes  	['yeah', 'it', 'was', 'it', 'it', 'was', 'flexing', 'so', 'what', 'do', 'you', 'wan', 'na', 'do', 'or', 'do', 'we', 'run', 'i', 'say', 'we', 'run', 'steal', 'because', 'the', 'only', 'difference', 'is', 'downward', 'upward', 'and', 'if', 'it', 'is', 'steal', 'and', 'downward', 'means', 'nothing', 'upward', 'means', 'gem', 'so', 'downward', 'no', 'gem', 'red', 'eyes']	['yeah', 'it', 'be', 'it', 'it', 'be', 'flex', 'so', 'what', 'do', 'you', 'wan', 'na', 'do', 'or', 'do', 'we', 'run', 'i', 'say', 'we', 'run', 'steal', 'because', 'the', 'only', 'difference', 'be', 'downward', 'upward', 'and', 'if', 'it', 'be', 'steal', 'and', 'downward', 'mean', 'nothing', 'upward', 'mean', 'gem', 'so', 'downward', 'no', 'gem', 'red', 'eye']	[('yeah', 'NN'), ('it', 'PRP'), ('was', 'VBD'), ('it', 'PRP'), ('it', 'PRP'), ('was', 'VBD'), ('flexing', 'VBG'), ('so', 'RB'), ('what', 'WP'), ('do', 'VBP'), ('you', 'PRP'), ('wan', 'VB'), ('na', 'TO'), ('do', 'VB'), ('or', 'CC'), ('do', 'VB'), ('we', 'PRP'), ('run', 'VB'), ('i', 'NNS'), ('say', 'VBP'), ('we', 'PRP'), ('run', 'VBP'), ('steal', 'RB'), ('because', 'IN'), ('the', 'DT'), ('only', 'JJ'), ('difference', 'NN'), ('is', 'VBZ'), ('downward', 'JJ'), ('upward', 'RB'), ('and', 'CC'), ('if', 'IN'), ('it', 'PRP'), ('is', 'VBZ'), ('steal', 'JJ'), ('and', 'CC'), ('downward', 'JJ'), ('means', 'VBZ'), ('nothing', 'NN'), ('upward', 'JJ'), ('means', 'VBZ'), ('gem', 'NN'), ('so', 'RB'), ('downward', 'JJ'), ('no', 'DT'), ('gem', 'NN'), ('red', 'VBD'), ('eyes', 'NNS')]	[('yeah', 'VB'), ('it', 'PRP'), ('be', 'VB'), ('it', 'PRP'), ('it', 'PRP'), ('be', 'VB'), ('flex', 'VBN'), ('so', 'RB'), ('what', 'WP'), ('do', 'VBP'), ('you', 'PRP'), ('wan', 'VB'), ('na', 'TO'), ('do', 'VB'), ('or', 'CC'), ('do', 'VB'), ('we', 'PRP'), ('run', 'VB'), ('i', 'NNS'), ('say', 'VBP'), ('we', 'PRP'), ('run', 'VBP'), ('steal', 'RB'), ('because', 'IN'), ('the', 'DT'), ('only', 'JJ'), ('difference', 'NN'), ('be', 'VB'), ('downward', 'JJ'), ('upward', 'NN'), ('and', 'CC'), ('if', 'IN'), ('it', 'PRP'), ('be', 'VB'), ('steal', 'JJ'), ('and', 'CC'), ('downward', 'JJ'), ('mean', 'NN'), ('nothing', 'NN'), ('upward', 'JJ'), ('mean', 'NN'), ('gem', 'NN'), ('so', 'RB'), ('downward', 'JJ'), ('no', 'DT'), ('gem', 'NN'), ('red', 'VBD'), ('eye', 'NN')]	Dyad2-time1-condTD.txt
MOT	this one you  you wave at   yep red eyes    i don't know about the red eyes but you either ask for it or you wave it's wave  	['this', 'one', 'you', 'you', 'wave', 'at', 'yep', 'red', 'eyes', 'i', 'do', 'not', 'know', 'about', 'the', 'red', 'eyes', 'but', 'you', 'either', 'ask', 'for', 'it', 'or', 'you', 'wave', 'it', 'is', 'wave']	['this', 'one', 'you', 'you', 'wave', 'at', 'yep', 'red', 'eye', 'i', 'do', 'not', 'know', 'about', 'the', 'red', 'eye', 'but', 'you', 'either', 'ask', 'for', 'it', 'or', 'you', 'wave', 'it', 'be', 'wave']	[('this', 'DT'), ('one', 'CD'), ('you', 'PRP'), ('you', 'PRP'), ('wave', 'VBP'), ('at', 'IN'), ('yep', 'NN'), ('red', 'JJ'), ('eyes', 'NNS'), ('i', 'RB'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('about', 'IN'), ('the', 'DT'), ('red', 'JJ'), ('eyes', 'NNS'), ('but', 'CC'), ('you', 'PRP'), ('either', 'VBP'), ('ask', 'VB'), ('for', 'IN'), ('it', 'PRP'), ('or', 'CC'), ('you', 'PRP'), ('wave', 'VBP'), ('it', 'PRP'), ('is', 'VBZ'), ('wave', 'JJ')]	[('this', 'DT'), ('one', 'CD'), ('you', 'PRP'), ('you', 'PRP'), ('wave', 'VBP'), ('at', 'IN'), ('yep', 'NN'), ('red', 'JJ'), ('eye', 'NN'), ('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('about', 'IN'), ('the', 'DT'), ('red', 'JJ'), ('eye', 'NN'), ('but', 'CC'), ('you', 'PRP'), ('either', 'VBP'), ('ask', 'VB'), ('for', 'IN'), ('it', 'PRP'), ('or', 'CC'), ('you', 'PRP'), ('wave', 'VBP'), ('it', 'PRP'), ('be', 'VB'), ('wave', 'VBN')]	Dyad2-time1-condTD.txt
CHI	okay then   so red eyes must mean friendly then right   okay big eyes downward posture it's got no gems no spots i say that we  we wave   we wave  	['okay', 'then', 'so', 'red', 'eyes', 'must', 'mean', 'friendly', 'then', 'right', 'okay', 'big', 'eyes', 'downward', 'posture', 'it', 'is', 'got', 'no', 'gems', 'no', 'spots', 'i', 'say', 'that', 'we', 'we', 'wave', 'we', 'wave']	['okay', 'then', 'so', 'red', 'eye', 'must', 'mean', 'friendly', 'then', 'right', 'okay', 'big', 'eye', 'downward', 'posture', 'it', 'be', 'get', 'no', 'gem', 'no', 'spots', 'i', 'say', 'that', 'we', 'we', 'wave', 'we', 'wave']	[('okay', 'NN'), ('then', 'RB'), ('so', 'RB'), ('red', 'JJ'), ('eyes', 'NNS'), ('must', 'MD'), ('mean', 'VB'), ('friendly', 'JJ'), ('then', 'RB'), ('right', 'RB'), ('okay', 'RB'), ('big', 'JJ'), ('eyes', 'NNS'), ('downward', 'JJ'), ('posture', 'NN'), ('it', 'PRP'), ('is', 'VBZ'), ('got', 'VBD'), ('no', 'DT'), ('gems', 'NN'), ('no', 'DT'), ('spots', 'JJ'), ('i', 'NNS'), ('say', 'VBP'), ('that', 'IN'), ('we', 'PRP'), ('we', 'PRP'), ('wave', 'VBP'), ('we', 'PRP'), ('wave', 'VBP')]	[('okay', 'NN'), ('then', 'RB'), ('so', 'RB'), ('red', 'JJ'), ('eye', 'NN'), ('must', 'MD'), ('mean', 'VB'), ('friendly', 'JJ'), ('then', 'RB'), ('right', 'RB'), ('okay', 'RB'), ('big', 'JJ'), ('eye', 'NN'), ('downward', 'JJ'), ('posture', 'NN'), ('it', 'PRP'), ('be', 'VB'), ('get', 'VBN'), ('no', 'DT'), ('gem', 'NN'), ('no', 'DT'), ('spots', 'JJ'), ('i', 'NNS'), ('say', 'VBP'), ('that', 'IN'), ('we', 'PRP'), ('we', 'PRP'), ('wave', 'VBP'), ('we', 'PRP'), ('wave', 'VBP')]	Dyad2-time1-condTD.txt
MOT	i'm thinking back to the other ones  	['i', 'am', 'thinking', 'back', 'to', 'the', 'other', 'ones']	['i', 'be', 'think', 'back', 'to', 'the', 'other', 'one']	[('i', 'NN'), ('am', 'VBP'), ('thinking', 'VBG'), ('back', 'RB'), ('to', 'TO'), ('the', 'DT'), ('other', 'JJ'), ('ones', 'NNS')]	[('i', 'RB'), ('be', 'VB'), ('think', 'VBP'), ('back', 'RB'), ('to', 'TO'), ('the', 'DT'), ('other', 'JJ'), ('one', 'NN')]	Dyad2-time1-condTD.txt
CHI	or do we run  	['or', 'do', 'we', 'run']	['or', 'do', 'we', 'run']	[('or', 'CC'), ('do', 'VB'), ('we', 'PRP'), ('run', 'VB')]	[('or', 'CC'), ('do', 'VB'), ('we', 'PRP'), ('run', 'VB')]	Dyad2-time1-condTD.txt
MOT	i don't think we run  	['i', 'do', 'not', 'think', 'we', 'run']	['i', 'do', 'not', 'think', 'we', 'run']	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('think', 'VB'), ('we', 'PRP'), ('run', 'VBP')]	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('think', 'VB'), ('we', 'PRP'), ('run', 'VBP')]	Dyad2-time1-condTD.txt
CHI	but it's got big eyes i say we  i say we run   if  if we lose the points  	['but', 'it', 'is', 'got', 'big', 'eyes', 'i', 'say', 'we', 'i', 'say', 'we', 'run', 'if', 'if', 'we', 'lose', 'the', 'points']	['but', 'it', 'be', 'get', 'big', 'eye', 'i', 'say', 'we', 'i', 'say', 'we', 'run', 'if', 'if', 'we', 'lose', 'the', 'point']	[('but', 'CC'), ('it', 'PRP'), ('is', 'VBZ'), ('got', 'VBD'), ('big', 'JJ'), ('eyes', 'NNS'), ('i', 'NNS'), ('say', 'VBP'), ('we', 'PRP'), ('i', 'VBP'), ('say', 'VBP'), ('we', 'PRP'), ('run', 'VBP'), ('if', 'IN'), ('if', 'IN'), ('we', 'PRP'), ('lose', 'VBP'), ('the', 'DT'), ('points', 'NNS')]	[('but', 'CC'), ('it', 'PRP'), ('be', 'VB'), ('get', 'VBN'), ('big', 'JJ'), ('eye', 'NN'), ('i', 'NNS'), ('say', 'VBP'), ('we', 'PRP'), ('i', 'VBP'), ('say', 'VBP'), ('we', 'PRP'), ('run', 'VBP'), ('if', 'IN'), ('if', 'IN'), ('we', 'PRP'), ('lose', 'VBP'), ('the', 'DT'), ('point', 'NN')]	Dyad2-time1-condTD.txt
MOT	see wave  	['see', 'wave']	['see', 'wave']	[('see', 'NNS'), ('wave', 'VBP')]	[('see', 'NNS'), ('wave', 'VBP')]	Dyad2-time1-condTD.txt
CHI	okay upward posture not friendly so we steal   no gem  	['okay', 'upward', 'posture', 'not', 'friendly', 'so', 'we', 'steal', 'no', 'gem']	['okay', 'upward', 'posture', 'not', 'friendly', 'so', 'we', 'steal', 'no', 'gem']	[('okay', 'RB'), ('upward', 'JJ'), ('posture', 'NN'), ('not', 'RB'), ('friendly', 'RB'), ('so', 'IN'), ('we', 'PRP'), ('steal', 'VBP'), ('no', 'DT'), ('gem', 'NN')]	[('okay', 'RB'), ('upward', 'JJ'), ('posture', 'NN'), ('not', 'RB'), ('friendly', 'RB'), ('so', 'IN'), ('we', 'PRP'), ('steal', 'VBP'), ('no', 'DT'), ('gem', 'NN')]	Dyad2-time1-condTD.txt
MOT	big eyes  	['big', 'eyes']	['big', 'eye']	[('big', 'JJ'), ('eyes', 'NNS')]	[('big', 'JJ'), ('eye', 'NN')]	Dyad2-time1-condTD.txt
CHI	big eyes we wave   but it's got spots so that might mean it's angry so i say since it's angry we run and if we get it wrong we get it wrong  	['big', 'eyes', 'we', 'wave', 'but', 'it', 'is', 'got', 'spots', 'so', 'that', 'might', 'mean', 'it', 'is', 'angry', 'so', 'i', 'say', 'since', 'it', 'is', 'angry', 'we', 'run', 'and', 'if', 'we', 'get', 'it', 'wrong', 'we', 'get', 'it', 'wrong']	['big', 'eye', 'we', 'wave', 'but', 'it', 'be', 'got', 'spot', 'so', 'that', 'might', 'mean', 'it', 'be', 'angry', 'so', 'i', 'say', 'since', 'it', 'be', 'angry', 'we', 'run', 'and', 'if', 'we', 'get', 'it', 'wrong', 'we', 'get', 'it', 'wrong']	[('big', 'JJ'), ('eyes', 'NNS'), ('we', 'PRP'), ('wave', 'VBP'), ('but', 'CC'), ('it', 'PRP'), ('is', 'VBZ'), ('got', 'JJ'), ('spots', 'NNS'), ('so', 'IN'), ('that', 'DT'), ('might', 'MD'), ('mean', 'VB'), ('it', 'PRP'), ('is', 'VBZ'), ('angry', 'JJ'), ('so', 'IN'), ('i', 'JJ'), ('say', 'VBP'), ('since', 'IN'), ('it', 'PRP'), ('is', 'VBZ'), ('angry', 'JJ'), ('we', 'PRP'), ('run', 'VBP'), ('and', 'CC'), ('if', 'IN'), ('we', 'PRP'), ('get', 'VBP'), ('it', 'PRP'), ('wrong', 'JJ'), ('we', 'PRP'), ('get', 'VBP'), ('it', 'PRP'), ('wrong', 'JJ')]	[('big', 'JJ'), ('eye', 'NN'), ('we', 'PRP'), ('wave', 'VBP'), ('but', 'CC'), ('it', 'PRP'), ('be', 'VB'), ('got', 'VBN'), ('spot', 'RB'), ('so', 'RB'), ('that', 'IN'), ('might', 'MD'), ('mean', 'VB'), ('it', 'PRP'), ('be', 'VB'), ('angry', 'JJ'), ('so', 'IN'), ('i', 'JJ'), ('say', 'VBP'), ('since', 'IN'), ('it', 'PRP'), ('be', 'VB'), ('angry', 'JJ'), ('we', 'PRP'), ('run', 'VBP'), ('and', 'CC'), ('if', 'IN'), ('we', 'PRP'), ('get', 'VBP'), ('it', 'PRP'), ('wrong', 'JJ'), ('we', 'PRP'), ('get', 'VBP'), ('it', 'PRP'), ('wrong', 'JJ')]	Dyad2-time1-condTD.txt
MOT	so you think spots is angry  	['so', 'you', 'think', 'spots', 'is', 'angry']	['so', 'you', 'think', 'spot', 'be', 'angry']	[('so', 'RB'), ('you', 'PRP'), ('think', 'VBP'), ('spots', 'NNS'), ('is', 'VBZ'), ('angry', 'JJ')]	[('so', 'RB'), ('you', 'PRP'), ('think', 'VBP'), ('spot', 'RB'), ('be', 'VB'), ('angry', 'JJ')]	Dyad2-time1-condTD.txt
CHI	i think spots is angry  	['i', 'think', 'spots', 'is', 'angry']	['i', 'think', 'spot', 'be', 'angry']	[('i', 'NN'), ('think', 'VBP'), ('spots', 'NNS'), ('is', 'VBZ'), ('angry', 'JJ')]	[('i', 'JJ'), ('think', 'VBP'), ('spot', 'NN'), ('be', 'VB'), ('angry', 'JJ')]	Dyad2-time1-condTD.txt
MOT	whatabout big eyes  	['whatabout', 'big', 'eyes']	['whatabout', 'big', 'eye']	[('whatabout', 'RB'), ('big', 'JJ'), ('eyes', 'NNS')]	[('whatabout', 'RB'), ('big', 'JJ'), ('eye', 'NN')]	Dyad2-time1-condTD.txt
CHI	i think big eyes has nothing to do with it   okay so spots might mean nothing   so it's got no gem  	['i', 'think', 'big', 'eyes', 'has', 'nothing', 'to', 'do', 'with', 'it', 'okay', 'so', 'spots', 'might', 'mean', 'nothing', 'so', 'it', 'is', 'got', 'no', 'gem']	['i', 'think', 'big', 'eye', 'have', 'nothing', 'to', 'do', 'with', 'it', 'okay', 'so', 'spots', 'might', 'mean', 'nothing', 'so', 'it', 'be', 'get', 'no', 'gem']	[('i', 'NN'), ('think', 'VBP'), ('big', 'JJ'), ('eyes', 'NNS'), ('has', 'VBZ'), ('nothing', 'NN'), ('to', 'TO'), ('do', 'VB'), ('with', 'IN'), ('it', 'PRP'), ('okay', 'VBZ'), ('so', 'RB'), ('spots', 'JJ'), ('might', 'MD'), ('mean', 'VB'), ('nothing', 'NN'), ('so', 'IN'), ('it', 'PRP'), ('is', 'VBZ'), ('got', 'VBD'), ('no', 'DT'), ('gem', 'NN')]	[('i', 'NN'), ('think', 'VBP'), ('big', 'JJ'), ('eye', 'NN'), ('have', 'VBP'), ('nothing', 'NN'), ('to', 'TO'), ('do', 'VB'), ('with', 'IN'), ('it', 'PRP'), ('okay', 'VBZ'), ('so', 'RB'), ('spots', 'JJ'), ('might', 'MD'), ('mean', 'VB'), ('nothing', 'NN'), ('so', 'IN'), ('it', 'PRP'), ('be', 'VB'), ('get', 'VBN'), ('no', 'DT'), ('gem', 'NN')]	Dyad2-time1-condTD.txt
MOT	 i don't think that's the  	['i', 'do', 'not', 'think', 'that', 'is', 'the']	['i', 'do', 'not', 'think', 'that', 'be', 'the']	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('think', 'VB'), ('that', 'DT'), ('is', 'VBZ'), ('the', 'DT')]	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('think', 'VB'), ('that', 'IN'), ('be', 'VB'), ('the', 'DT')]	Dyad2-time1-condTD.txt
CHI	it's got no gem 'cause downwards is no gem   so we wave   or we run  	['it', 'is', 'got', 'no', 'gem', 'because', 'downwards', 'is', 'no', 'gem', 'so', 'we', 'wave', 'or', 'we', 'run']	['it', 'be', 'get', 'no', 'gem', 'because', 'downwards', 'be', 'no', 'gem', 'so', 'we', 'wave', 'or', 'we', 'run']	[('it', 'PRP'), ('is', 'VBZ'), ('got', 'VBD'), ('no', 'DT'), ('gem', 'NN'), ('because', 'IN'), ('downwards', 'NNS'), ('is', 'VBZ'), ('no', 'DT'), ('gem', 'NN'), ('so', 'RB'), ('we', 'PRP'), ('wave', 'VBP'), ('or', 'CC'), ('we', 'PRP'), ('run', 'VBP')]	[('it', 'PRP'), ('be', 'VB'), ('get', 'VBN'), ('no', 'DT'), ('gem', 'NN'), ('because', 'IN'), ('downwards', 'NNS'), ('be', 'VB'), ('no', 'DT'), ('gem', 'NN'), ('so', 'RB'), ('we', 'PRP'), ('wave', 'VBP'), ('or', 'CC'), ('we', 'PRP'), ('run', 'VBP')]	Dyad2-time1-condTD.txt
MOT	i'd wave or  or we either wave or ask those are my two  	['i', 'would', 'wave', 'or', 'or', 'we', 'either', 'wave', 'or', 'ask', 'those', 'are', 'my', 'two']	['i', 'would', 'wave', 'or', 'or', 'we', 'either', 'wave', 'or', 'ask', 'those', 'be', 'my', 'two']	[('i', 'NN'), ('would', 'MD'), ('wave', 'VB'), ('or', 'CC'), ('or', 'CC'), ('we', 'PRP'), ('either', 'CC'), ('wave', 'VB'), ('or', 'CC'), ('ask', 'VB'), ('those', 'DT'), ('are', 'VBP'), ('my', 'PRP$'), ('two', 'CD')]	[('i', 'NN'), ('would', 'MD'), ('wave', 'VB'), ('or', 'CC'), ('or', 'CC'), ('we', 'PRP'), ('either', 'CC'), ('wave', 'VB'), ('or', 'CC'), ('ask', 'VB'), ('those', 'DT'), ('be', 'VB'), ('my', 'PRP$'), ('two', 'CD')]	Dyad2-time1-condTD.txt
CHI	it's wave   downward so no gem  	['it', 'is', 'wave', 'downward', 'so', 'no', 'gem']	['it', 'be', 'wave', 'downward', 'so', 'no', 'gem']	[('it', 'PRP'), ('is', 'VBZ'), ('wave', 'JJ'), ('downward', 'RB'), ('so', 'IN'), ('no', 'DT'), ('gem', 'NN')]	[('it', 'PRP'), ('be', 'VB'), ('wave', 'VBN'), ('downward', 'RB'), ('so', 'RB'), ('no', 'RB'), ('gem', 'NN')]	Dyad2-time1-condTD.txt
MOT	the only thing it's got different are the eyes that's the one maybe you ask for it  	['the', 'only', 'thing', 'it', 'is', 'got', 'different', 'are', 'the', 'eyes', 'that', 'is', 'the', 'one', 'maybe', 'you', 'ask', 'for', 'it']	['the', 'only', 'thing', 'it', 'be', 'got', 'different', 'be', 'the', 'eye', 'that', 'be', 'the', 'one', 'maybe', 'you', 'ask', 'for', 'it']	[('the', 'DT'), ('only', 'JJ'), ('thing', 'NN'), ('it', 'PRP'), ('is', 'VBZ'), ('got', 'JJ'), ('different', 'JJ'), ('are', 'VBP'), ('the', 'DT'), ('eyes', 'NNS'), ('that', 'WDT'), ('is', 'VBZ'), ('the', 'DT'), ('one', 'CD'), ('maybe', 'NN'), ('you', 'PRP'), ('ask', 'VBP'), ('for', 'IN'), ('it', 'PRP')]	[('the', 'DT'), ('only', 'JJ'), ('thing', 'NN'), ('it', 'PRP'), ('be', 'VB'), ('got', 'VBN'), ('different', 'JJ'), ('be', 'VB'), ('the', 'DT'), ('eye', 'NN'), ('that', 'WDT'), ('be', 'VB'), ('the', 'DT'), ('one', 'CD'), ('maybe', 'NN'), ('you', 'PRP'), ('ask', 'VBP'), ('for', 'IN'), ('it', 'PRP')]	Dyad2-time1-condTD.txt
