participant	content	token	lemma	tagged_token	tagged_lemma	file
MOT	so maybe their arms up versus their arms down   i think  	['so', 'maybe', 'their', 'arms', 'up', 'versus', 'their', 'arms', 'down', 'i', 'think']	['so', 'maybe', 'their', 'arm', 'up', 'versus', 'their', 'arm', 'down', 'i', 'think']	[('so', 'RB'), ('maybe', 'RB'), ('their', 'PRP$'), ('arms', 'NNS'), ('up', 'IN'), ('versus', 'VBP'), ('their', 'PRP$'), ('arms', 'NNS'), ('down', 'RP'), ('i', 'RB'), ('think', 'VBP')]	[('so', 'RB'), ('maybe', 'RB'), ('their', 'PRP$'), ('arm', 'NN'), ('up', 'IN'), ('versus', 'FW'), ('their', 'PRP$'), ('arm', 'NN'), ('down', 'RP'), ('i', 'NN'), ('think', 'VBP')]	Dyad1-time1-condTD.txt
CHI	yeah maybe okay ready   see this do we steal it  	['yeah', 'maybe', 'okay', 'ready', 'see', 'this', 'do', 'we', 'steal', 'it']	['yeah', 'maybe', 'okay', 'ready', 'see', 'this', 'do', 'we', 'steal', 'it']	[('yeah', 'NN'), ('maybe', 'RB'), ('okay', 'JJ'), ('ready', 'JJ'), ('see', 'VB'), ('this', 'DT'), ('do', 'VBP'), ('we', 'PRP'), ('steal', 'VB'), ('it', 'PRP')]	[('yeah', 'NN'), ('maybe', 'RB'), ('okay', 'JJ'), ('ready', 'JJ'), ('see', 'VB'), ('this', 'DT'), ('do', 'VBP'), ('we', 'PRP'), ('steal', 'VB'), ('it', 'PRP')]	Dyad1-time1-condTD.txt
MOT	so it's a  	['so', 'it', 'is', 'a']	['so', 'it', 'be', 'a']	[('so', 'IN'), ('it', 'PRP'), ('is', 'VBZ'), ('a', 'DT')]	[('so', 'IN'), ('it', 'PRP'), ('be', 'VB'), ('a', 'DT')]	Dyad1-time1-condTD.txt
CHI	no we ask it for gems    yes we finally figured out the pattern mommy  	['no', 'we', 'ask', 'it', 'for', 'gems', 'yes', 'we', 'finally', 'figured', 'out', 'the', 'pattern', 'mommy']	['no', 'we', 'ask', 'it', 'for', 'gem', 'yes', 'we', 'finally', 'figure', 'out', 'the', 'pattern', 'mommy']	[('no', 'DT'), ('we', 'PRP'), ('ask', 'VBP'), ('it', 'PRP'), ('for', 'IN'), ('gems', 'NNS'), ('yes', 'RB'), ('we', 'PRP'), ('finally', 'RB'), ('figured', 'VBD'), ('out', 'RP'), ('the', 'DT'), ('pattern', 'NN'), ('mommy', 'NN')]	[('no', 'DT'), ('we', 'PRP'), ('ask', 'VBP'), ('it', 'PRP'), ('for', 'IN'), ('gem', 'NN'), ('yes', 'NN'), ('we', 'PRP'), ('finally', 'RB'), ('figure', 'VBP'), ('out', 'RP'), ('the', 'DT'), ('pattern', 'NN'), ('mommy', 'NN')]	Dyad1-time1-condTD.txt
MOT	okay hopefully   so his arm's up so we should ask it right  	"['okay', 'hopefully', 'so', 'his', 'arm', ""'s"", 'up', 'so', 'we', 'should', 'ask', 'it', 'right']"	"['okay', 'hopefully', 'so', 'his', 'arm', ""'s"", 'up', 'so', 'we', 'should', 'ask', 'it', 'right']"	"[('okay', 'RB'), ('hopefully', 'RB'), ('so', 'IN'), ('his', 'PRP$'), ('arm', 'NN'), (""'s"", 'POS'), ('up', 'RP'), ('so', 'RB'), ('we', 'PRP'), ('should', 'MD'), ('ask', 'VB'), ('it', 'PRP'), ('right', 'RB')]"	"[('okay', 'RB'), ('hopefully', 'RB'), ('so', 'IN'), ('his', 'PRP$'), ('arm', 'NN'), (""'s"", 'POS'), ('up', 'RP'), ('so', 'RB'), ('we', 'PRP'), ('should', 'MD'), ('ask', 'VB'), ('it', 'PRP'), ('right', 'RB')]"	Dyad1-time1-condTD.txt
CHI	we did that finally   we have   okay you figured out half of it about  	['we', 'did', 'that', 'finally', 'we', 'have', 'okay', 'you', 'figured', 'out', 'half', 'of', 'it', 'about']	['we', 'do', 'that', 'finally', 'we', 'have', 'okay', 'you', 'figure', 'out', 'half', 'of', 'it', 'about']	[('we', 'PRP'), ('did', 'VBD'), ('that', 'IN'), ('finally', 'RB'), ('we', 'PRP'), ('have', 'VBP'), ('okay', 'VBN'), ('you', 'PRP'), ('figured', 'VBD'), ('out', 'RP'), ('half', 'NN'), ('of', 'IN'), ('it', 'PRP'), ('about', 'IN')]	[('we', 'PRP'), ('do', 'VBP'), ('that', 'DT'), ('finally', 'RB'), ('we', 'PRP'), ('have', 'VBP'), ('okay', 'VBN'), ('you', 'PRP'), ('figure', 'VBP'), ('out', 'RP'), ('half', 'NN'), ('of', 'IN'), ('it', 'PRP'), ('about', 'IN')]	Dyad1-time1-condTD.txt
MOT	so his arm's down so we should wave at it it's a good alien  	"['so', 'his', 'arm', ""'s"", 'down', 'so', 'we', 'should', 'wave', 'at', 'it', 'it', 'is', 'a', 'good', 'alien']"	"['so', 'his', 'arm', ""'s"", 'down', 'so', 'we', 'should', 'wave', 'at', 'it', 'it', 'be', 'a', 'good', 'alien']"	"[('so', 'RB'), ('his', 'PRP$'), ('arm', 'NN'), (""'s"", 'POS'), ('down', 'RP'), ('so', 'RB'), ('we', 'PRP'), ('should', 'MD'), ('wave', 'VB'), ('at', 'IN'), ('it', 'PRP'), ('it', 'PRP'), ('is', 'VBZ'), ('a', 'DT'), ('good', 'JJ'), ('alien', 'NN')]"	"[('so', 'RB'), ('his', 'PRP$'), ('arm', 'NN'), (""'s"", 'POS'), ('down', 'RP'), ('so', 'RB'), ('we', 'PRP'), ('should', 'MD'), ('wave', 'VB'), ('at', 'IN'), ('it', 'PRP'), ('it', 'PRP'), ('be', 'VB'), ('a', 'DT'), ('good', 'JJ'), ('alien', 'NN')]"	Dyad1-time1-condTD.txt
CHI	yeah wave it's a good alien but we should wave at it   we did it so  	['yeah', 'wave', 'it', 'is', 'a', 'good', 'alien', 'but', 'we', 'should', 'wave', 'at', 'it', 'we', 'did', 'it', 'so']	['yeah', 'wave', 'it', 'be', 'a', 'good', 'alien', 'but', 'we', 'should', 'wave', 'at', 'it', 'we', 'do', 'it', 'so']	[('yeah', 'RB'), ('wave', 'VB'), ('it', 'PRP'), ('is', 'VBZ'), ('a', 'DT'), ('good', 'JJ'), ('alien', 'NN'), ('but', 'CC'), ('we', 'PRP'), ('should', 'MD'), ('wave', 'VB'), ('at', 'IN'), ('it', 'PRP'), ('we', 'PRP'), ('did', 'VBD'), ('it', 'PRP'), ('so', 'RB')]	[('yeah', 'RB'), ('wave', 'VB'), ('it', 'PRP'), ('be', 'VB'), ('a', 'DT'), ('good', 'JJ'), ('alien', 'NN'), ('but', 'CC'), ('we', 'PRP'), ('should', 'MD'), ('wave', 'VB'), ('at', 'IN'), ('it', 'PRP'), ('we', 'PRP'), ('do', 'VBP'), ('it', 'PRP'), ('so', 'RB')]	Dyad1-time1-condTD.txt
MOT	that was a bad alien    i forget it  it's got its arms up we should  	['that', 'was', 'a', 'bad', 'alien', 'i', 'forget', 'it', 'it', 'is', 'got', 'its', 'arms', 'up', 'we', 'should']	['that', 'be', 'a', 'bad', 'alien', 'i', 'forget', 'it', 'it', 'be', 'get', 'it', 'arm', 'up', 'we', 'should']	[('that', 'DT'), ('was', 'VBD'), ('a', 'DT'), ('bad', 'JJ'), ('alien', 'NN'), ('i', 'NN'), ('forget', 'VBP'), ('it', 'PRP'), ('it', 'PRP'), ('is', 'VBZ'), ('got', 'VBD'), ('its', 'PRP$'), ('arms', 'NNS'), ('up', 'IN'), ('we', 'PRP'), ('should', 'MD')]	[('that', 'DT'), ('be', 'VB'), ('a', 'DT'), ('bad', 'JJ'), ('alien', 'NN'), ('i', 'NN'), ('forget', 'VBP'), ('it', 'PRP'), ('it', 'PRP'), ('be', 'VB'), ('get', 'VB'), ('it', 'PRP'), ('arm', 'VB'), ('up', 'RP'), ('we', 'PRP'), ('should', 'MD')]	Dyad1-time1-condTD.txt
CHI	then we should steal from it  	['then', 'we', 'should', 'steal', 'from', 'it']	['then', 'we', 'should', 'steal', 'from', 'it']	[('then', 'RB'), ('we', 'PRP'), ('should', 'MD'), ('steal', 'VB'), ('from', 'IN'), ('it', 'PRP')]	[('then', 'RB'), ('we', 'PRP'), ('should', 'MD'), ('steal', 'VB'), ('from', 'IN'), ('it', 'PRP')]	Dyad1-time1-condTD.txt
MOT	you think steal let's try it   it was a friendly alien    now i'm confused  	['you', 'think', 'steal', 'let', 'us', 'try', 'it', 'it', 'was', 'a', 'friendly', 'alien', 'now', 'i', 'am', 'confused']	['you', 'think', 'steal', 'let', 'u', 'try', 'it', 'it', 'be', 'a', 'friendly', 'alien', 'now', 'i', 'be', 'confuse']	[('you', 'PRP'), ('think', 'VBP'), ('steal', 'JJ'), ('let', 'VB'), ('us', 'PRP'), ('try', 'VB'), ('it', 'PRP'), ('it', 'PRP'), ('was', 'VBD'), ('a', 'DT'), ('friendly', 'JJ'), ('alien', 'NN'), ('now', 'RB'), ('i', 'VBZ'), ('am', 'VBP'), ('confused', 'VBN')]	[('you', 'PRP'), ('think', 'VBP'), ('steal', 'JJ'), ('let', 'NN'), ('u', 'JJ'), ('try', 'VB'), ('it', 'PRP'), ('it', 'PRP'), ('be', 'VB'), ('a', 'DT'), ('friendly', 'JJ'), ('alien', 'NN'), ('now', 'RB'), ('i', 'RB'), ('be', 'VB'), ('confuse', 'NN')]	Dyad1-time1-condTD.txt
CHI	well i guess we figured out the ones with the friendly aliens sortof okay  okay  	['well', 'i', 'guess', 'we', 'figured', 'out', 'the', 'ones', 'with', 'the', 'friendly', 'aliens', 'sortof', 'okay', 'okay']	['well', 'i', 'guess', 'we', 'figure', 'out', 'the', 'one', 'with', 'the', 'friendly', 'alien', 'sortof', 'okay', 'okay']	[('well', 'RB'), ('i', 'JJ'), ('guess', 'NN'), ('we', 'PRP'), ('figured', 'VBD'), ('out', 'RP'), ('the', 'DT'), ('ones', 'NNS'), ('with', 'IN'), ('the', 'DT'), ('friendly', 'JJ'), ('aliens', 'NNS'), ('sortof', 'VBP'), ('okay', 'JJ'), ('okay', 'NN')]	[('well', 'RB'), ('i', 'JJ'), ('guess', 'NN'), ('we', 'PRP'), ('figure', 'VBP'), ('out', 'RP'), ('the', 'DT'), ('one', 'NN'), ('with', 'IN'), ('the', 'DT'), ('friendly', 'JJ'), ('alien', 'JJ'), ('sortof', 'NN'), ('okay', 'NN'), ('okay', 'NN')]	Dyad1-time1-condTD.txt
MOT	i thought that the bad aliens were blue but that's not true  	['i', 'thought', 'that', 'the', 'bad', 'aliens', 'were', 'blue', 'but', 'that', 'is', 'not', 'true']	['i', 'think', 'that', 'the', 'bad', 'alien', 'be', 'blue', 'but', 'that', 'be', 'not', 'true']	[('i', 'NN'), ('thought', 'VBD'), ('that', 'IN'), ('the', 'DT'), ('bad', 'JJ'), ('aliens', 'NNS'), ('were', 'VBD'), ('blue', 'JJ'), ('but', 'CC'), ('that', 'DT'), ('is', 'VBZ'), ('not', 'RB'), ('true', 'JJ')]	[('i', 'NN'), ('think', 'VBP'), ('that', 'IN'), ('the', 'DT'), ('bad', 'JJ'), ('alien', 'NN'), ('be', 'VB'), ('blue', 'JJ'), ('but', 'CC'), ('that', 'DT'), ('be', 'VB'), ('not', 'RB'), ('true', 'JJ')]	Dyad1-time1-condTD.txt
CHI	no that's not true okay ready  	['no', 'that', 'is', 'not', 'true', 'okay', 'ready']	['no', 'that', 'be', 'not', 'true', 'okay', 'ready']	[('no', 'DT'), ('that', 'WDT'), ('is', 'VBZ'), ('not', 'RB'), ('true', 'JJ'), ('okay', 'NNS'), ('ready', 'JJ')]	[('no', 'DT'), ('that', 'WDT'), ('be', 'VB'), ('not', 'RB'), ('true', 'JJ'), ('okay', 'NNS'), ('ready', 'JJ')]	Dyad1-time1-condTD.txt
MOT	arms up  	['arms', 'up']	['arm', 'up']	[('arms', 'NNS'), ('up', 'RP')]	[('arm', 'NN'), ('up', 'RP')]	Dyad1-time1-condTD.txt
CHI	then we should ask it  	['then', 'we', 'should', 'ask', 'it']	['then', 'we', 'should', 'ask', 'it']	[('then', 'RB'), ('we', 'PRP'), ('should', 'MD'), ('ask', 'VB'), ('it', 'PRP')]	[('then', 'RB'), ('we', 'PRP'), ('should', 'MD'), ('ask', 'VB'), ('it', 'PRP')]	Dyad1-time1-condTD.txt
MOT	ask it for a gem  	['ask', 'it', 'for', 'a', 'gem']	['ask', 'it', 'for', 'a', 'gem']	[('ask', 'VB'), ('it', 'PRP'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN')]	[('ask', 'VB'), ('it', 'PRP'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN')]	Dyad1-time1-condTD.txt
CHI	okay we have almost one hundred   okay ready  	['okay', 'we', 'have', 'almost', 'one', 'hundred', 'okay', 'ready']	['okay', 'we', 'have', 'almost', 'one', 'hundred', 'okay', 'ready']	[('okay', 'IN'), ('we', 'PRP'), ('have', 'VBP'), ('almost', 'RB'), ('one', 'CD'), ('hundred', 'VBD'), ('okay', 'PRP'), ('ready', 'JJ')]	[('okay', 'IN'), ('we', 'PRP'), ('have', 'VBP'), ('almost', 'RB'), ('one', 'CD'), ('hundred', 'VBD'), ('okay', 'PRP'), ('ready', 'JJ')]	Dyad1-time1-condTD.txt
MOT	so wave at it  	['so', 'wave', 'at', 'it']	['so', 'wave', 'at', 'it']	[('so', 'RB'), ('wave', 'WP'), ('at', 'IN'), ('it', 'PRP')]	[('so', 'RB'), ('wave', 'WP'), ('at', 'IN'), ('it', 'PRP')]	Dyad1-time1-condTD.txt
CHI	aw i don't know it was a bad alien  	['aw', 'i', 'do', 'not', 'know', 'it', 'was', 'a', 'bad', 'alien']	['aw', 'i', 'do', 'not', 'know', 'it', 'be', 'a', 'bad', 'alien']	[('aw', 'NN'), ('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('it', 'PRP'), ('was', 'VBD'), ('a', 'DT'), ('bad', 'JJ'), ('alien', 'NN')]	[('aw', 'NN'), ('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('it', 'PRP'), ('be', 'VB'), ('a', 'DT'), ('bad', 'JJ'), ('alien', 'NN')]	Dyad1-time1-condTD.txt
MOT	it was a bad alien  	['it', 'was', 'a', 'bad', 'alien']	['it', 'be', 'a', 'bad', 'alien']	[('it', 'PRP'), ('was', 'VBD'), ('a', 'DT'), ('bad', 'JJ'), ('alien', 'NN')]	[('it', 'PRP'), ('be', 'VB'), ('a', 'DT'), ('bad', 'JJ'), ('alien', 'NN')]	Dyad1-time1-condTD.txt
CHI	it has red eyes so   	['it', 'has', 'red', 'eyes', 'so']	['it', 'have', 'red', 'eye', 'so']	[('it', 'PRP'), ('has', 'VBZ'), ('red', 'VBN'), ('eyes', 'NNS'), ('so', 'RB')]	[('it', 'PRP'), ('have', 'VBP'), ('red', 'VBN'), ('eye', 'NN'), ('so', 'RB')]	Dyad1-time1-condTD.txt
MOT	you think he has the red eyes  	['you', 'think', 'he', 'has', 'the', 'red', 'eyes']	['you', 'think', 'he', 'have', 'the', 'red', 'eye']	[('you', 'PRP'), ('think', 'VBP'), ('he', 'PRP'), ('has', 'VBZ'), ('the', 'DT'), ('red', 'JJ'), ('eyes', 'NNS')]	[('you', 'PRP'), ('think', 'VBP'), ('he', 'PRP'), ('have', 'VB'), ('the', 'DT'), ('red', 'JJ'), ('eye', 'NN')]	Dyad1-time1-condTD.txt
CHI	yeah if  if it's green and has red eyes then run away from okay here ready let's try it okay so wanna wave it  	['yeah', 'if', 'if', 'it', 'is', 'green', 'and', 'has', 'red', 'eyes', 'then', 'run', 'away', 'from', 'okay', 'here', 'ready', 'let', 'us', 'try', 'it', 'okay', 'so', 'wan', 'na', 'wave', 'it']	['yeah', 'if', 'if', 'it', 'be', 'green', 'and', 'have', 'red', 'eye', 'then', 'run', 'away', 'from', 'okay', 'here', 'ready', 'let', 'u', 'try', 'it', 'okay', 'so', 'wan', 'na', 'wave', 'it']	[('yeah', 'RB'), ('if', 'IN'), ('if', 'IN'), ('it', 'PRP'), ('is', 'VBZ'), ('green', 'JJ'), ('and', 'CC'), ('has', 'VBZ'), ('red', 'VBN'), ('eyes', 'NNS'), ('then', 'RB'), ('run', 'VB'), ('away', 'RB'), ('from', 'IN'), ('okay', 'NN'), ('here', 'RB'), ('ready', 'JJ'), ('let', 'VB'), ('us', 'PRP'), ('try', 'VB'), ('it', 'PRP'), ('okay', 'PRP'), ('so', 'RB'), ('wan', 'JJ'), ('na', 'NNS'), ('wave', 'VBP'), ('it', 'PRP')]	[('yeah', 'RB'), ('if', 'IN'), ('if', 'IN'), ('it', 'PRP'), ('be', 'VB'), ('green', 'JJ'), ('and', 'CC'), ('have', 'VBP'), ('red', 'VBN'), ('eye', 'NN'), ('then', 'RB'), ('run', 'VB'), ('away', 'RB'), ('from', 'IN'), ('okay', 'NN'), ('here', 'RB'), ('ready', 'JJ'), ('let', 'NN'), ('u', 'JJ'), ('try', 'VB'), ('it', 'PRP'), ('okay', 'PRP'), ('so', 'RB'), ('wan', 'JJ'), ('na', 'NNS'), ('wave', 'VBP'), ('it', 'PRP')]	Dyad1-time1-condTD.txt
MOT	that's a  	['that', 'is', 'a']	['that', 'be', 'a']	[('that', 'DT'), ('is', 'VBZ'), ('a', 'DT')]	[('that', 'DT'), ('be', 'VB'), ('a', 'DT')]	Dyad1-time1-condTD.txt
CHI	wave that's a good alien   okay okay it's the so we figured out the green ones right so arms up or arms down is run away or arms up okay okay ready  	['wave', 'that', 'is', 'a', 'good', 'alien', 'okay', 'okay', 'it', 'is', 'the', 'so', 'we', 'figured', 'out', 'the', 'green', 'ones', 'right', 'so', 'arms', 'up', 'or', 'arms', 'down', 'is', 'run', 'away', 'or', 'arms', 'up', 'okay', 'okay', 'ready']	['wave', 'that', 'be', 'a', 'good', 'alien', 'okay', 'okay', 'it', 'be', 'the', 'so', 'we', 'figure', 'out', 'the', 'green', 'one', 'right', 'so', 'arm', 'up', 'or', 'arm', 'down', 'be', 'run', 'away', 'or', 'arm', 'up', 'okay', 'okay', 'ready']	[('wave', 'NN'), ('that', 'WDT'), ('is', 'VBZ'), ('a', 'DT'), ('good', 'JJ'), ('alien', 'NN'), ('okay', 'IN'), ('okay', 'NN'), ('it', 'PRP'), ('is', 'VBZ'), ('the', 'DT'), ('so', 'RB'), ('we', 'PRP'), ('figured', 'VBD'), ('out', 'RP'), ('the', 'DT'), ('green', 'JJ'), ('ones', 'NNS'), ('right', 'RB'), ('so', 'RB'), ('arms', 'VBZ'), ('up', 'RP'), ('or', 'CC'), ('arms', 'NNS'), ('down', 'RP'), ('is', 'VBZ'), ('run', 'VBN'), ('away', 'RB'), ('or', 'CC'), ('arms', 'VBZ'), ('up', 'RP'), ('okay', 'JJ'), ('okay', 'NNS'), ('ready', 'JJ')]	[('wave', 'NN'), ('that', 'WDT'), ('be', 'VB'), ('a', 'DT'), ('good', 'JJ'), ('alien', 'NN'), ('okay', 'IN'), ('okay', 'NN'), ('it', 'PRP'), ('be', 'VB'), ('the', 'DT'), ('so', 'RB'), ('we', 'PRP'), ('figure', 'VBP'), ('out', 'RP'), ('the', 'DT'), ('green', 'JJ'), ('one', 'CD'), ('right', 'NN'), ('so', 'RB'), ('arm', 'JJ'), ('up', 'RP'), ('or', 'CC'), ('arm', 'VB'), ('down', 'RP'), ('be', 'VB'), ('run', 'VBN'), ('away', 'RB'), ('or', 'CC'), ('arm', 'VB'), ('up', 'RP'), ('okay', 'JJ'), ('okay', 'NNS'), ('ready', 'JJ')]	Dyad1-time1-condTD.txt
MOT	so is that a bad alien  	['so', 'is', 'that', 'a', 'bad', 'alien']	['so', 'be', 'that', 'a', 'bad', 'alien']	[('so', 'RB'), ('is', 'VBZ'), ('that', 'IN'), ('a', 'DT'), ('bad', 'JJ'), ('alien', 'NN')]	[('so', 'RB'), ('be', 'VB'), ('that', 'IN'), ('a', 'DT'), ('bad', 'JJ'), ('alien', 'NN')]	Dyad1-time1-condTD.txt
CHI	let's try it and see is it a bad alien   should we run away from it  	['let', 'us', 'try', 'it', 'and', 'see', 'is', 'it', 'a', 'bad', 'alien', 'should', 'we', 'run', 'away', 'from', 'it']	['let', 'u', 'try', 'it', 'and', 'see', 'be', 'it', 'a', 'bad', 'alien', 'should', 'we', 'run', 'away', 'from', 'it']	[('let', 'VB'), ('us', 'PRP'), ('try', 'VB'), ('it', 'PRP'), ('and', 'CC'), ('see', 'VB'), ('is', 'VBZ'), ('it', 'PRP'), ('a', 'DT'), ('bad', 'JJ'), ('alien', 'NN'), ('should', 'MD'), ('we', 'PRP'), ('run', 'VB'), ('away', 'RB'), ('from', 'IN'), ('it', 'PRP')]	[('let', 'VB'), ('u', 'JJ'), ('try', 'VB'), ('it', 'PRP'), ('and', 'CC'), ('see', 'VB'), ('be', 'VB'), ('it', 'PRP'), ('a', 'DT'), ('bad', 'JJ'), ('alien', 'NN'), ('should', 'MD'), ('we', 'PRP'), ('run', 'VB'), ('away', 'RB'), ('from', 'IN'), ('it', 'PRP')]	Dyad1-time1-condTD.txt
MOT	okay so then it's arms down  	['okay', 'so', 'then', 'it', 'is', 'arms', 'down']	['okay', 'so', 'then', 'it', 'be', 'arm', 'down']	[('okay', 'NNS'), ('so', 'RB'), ('then', 'RB'), ('it', 'PRP'), ('is', 'VBZ'), ('arms', 'NNS'), ('down', 'RP')]	[('okay', 'NNS'), ('so', 'RB'), ('then', 'RB'), ('it', 'PRP'), ('be', 'VB'), ('arm', 'VBN'), ('down', 'RP')]	Dyad1-time1-condTD.txt
CHI	okay if the bad alien if it's blue and it's red eyes with his arms down that means it is a bad alien which run away from it  	['okay', 'if', 'the', 'bad', 'alien', 'if', 'it', 'is', 'blue', 'and', 'it', 'is', 'red', 'eyes', 'with', 'his', 'arms', 'down', 'that', 'means', 'it', 'is', 'a', 'bad', 'alien', 'which', 'run', 'away', 'from', 'it']	['okay', 'if', 'the', 'bad', 'alien', 'if', 'it', 'be', 'blue', 'and', 'it', 'be', 'red', 'eye', 'with', 'his', 'arm', 'down', 'that', 'mean', 'it', 'be', 'a', 'bad', 'alien', 'which', 'run', 'away', 'from', 'it']	[('okay', 'NN'), ('if', 'IN'), ('the', 'DT'), ('bad', 'JJ'), ('alien', 'NN'), ('if', 'IN'), ('it', 'PRP'), ('is', 'VBZ'), ('blue', 'JJ'), ('and', 'CC'), ('it', 'PRP'), ('is', 'VBZ'), ('red', 'JJ'), ('eyes', 'NNS'), ('with', 'IN'), ('his', 'PRP$'), ('arms', 'NNS'), ('down', 'RP'), ('that', 'DT'), ('means', 'VBZ'), ('it', 'PRP'), ('is', 'VBZ'), ('a', 'DT'), ('bad', 'JJ'), ('alien', 'NN'), ('which', 'WDT'), ('run', 'VBP'), ('away', 'RB'), ('from', 'IN'), ('it', 'PRP')]	[('okay', 'NN'), ('if', 'IN'), ('the', 'DT'), ('bad', 'JJ'), ('alien', 'NN'), ('if', 'IN'), ('it', 'PRP'), ('be', 'VB'), ('blue', 'JJ'), ('and', 'CC'), ('it', 'PRP'), ('be', 'VB'), ('red', 'JJ'), ('eye', 'NN'), ('with', 'IN'), ('his', 'PRP$'), ('arm', 'NN'), ('down', 'RP'), ('that', 'DT'), ('mean', 'VB'), ('it', 'PRP'), ('be', 'VB'), ('a', 'DT'), ('bad', 'JJ'), ('alien', 'NN'), ('which', 'WDT'), ('run', 'VBP'), ('away', 'RB'), ('from', 'IN'), ('it', 'PRP')]	Dyad1-time1-condTD.txt
MOT	so then we just steal from it no  	['so', 'then', 'we', 'just', 'steal', 'from', 'it', 'no']	['so', 'then', 'we', 'just', 'steal', 'from', 'it', 'no']	[('so', 'RB'), ('then', 'RB'), ('we', 'PRP'), ('just', 'RB'), ('steal', 'VBP'), ('from', 'IN'), ('it', 'PRP'), ('no', 'DT')]	[('so', 'RB'), ('then', 'RB'), ('we', 'PRP'), ('just', 'RB'), ('steal', 'VBP'), ('from', 'IN'), ('it', 'PRP'), ('no', 'DT')]	Dyad1-time1-condTD.txt
CHI	steal no we should ask it for a gem  	['steal', 'no', 'we', 'should', 'ask', 'it', 'for', 'a', 'gem']	['steal', 'no', 'we', 'should', 'ask', 'it', 'for', 'a', 'gem']	[('steal', 'JJ'), ('no', 'DT'), ('we', 'PRP'), ('should', 'MD'), ('ask', 'VB'), ('it', 'PRP'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN')]	[('steal', 'JJ'), ('no', 'DT'), ('we', 'PRP'), ('should', 'MD'), ('ask', 'VB'), ('it', 'PRP'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN')]	Dyad1-time1-condTD.txt
MOT	we should ask it for a gem okay go for it  	['we', 'should', 'ask', 'it', 'for', 'a', 'gem', 'okay', 'go', 'for', 'it']	['we', 'should', 'ask', 'it', 'for', 'a', 'gem', 'okay', 'go', 'for', 'it']	[('we', 'PRP'), ('should', 'MD'), ('ask', 'VB'), ('it', 'PRP'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN'), ('okay', 'NN'), ('go', 'VBP'), ('for', 'IN'), ('it', 'PRP')]	[('we', 'PRP'), ('should', 'MD'), ('ask', 'VB'), ('it', 'PRP'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN'), ('okay', 'NN'), ('go', 'VBP'), ('for', 'IN'), ('it', 'PRP')]	Dyad1-time1-condTD.txt
CHI	i don't know  	['i', 'do', 'not', 'know']	['i', 'do', 'not', 'know']	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB')]	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB')]	Dyad1-time1-condTD.txt
MOT	ask it for a gem  	['ask', 'it', 'for', 'a', 'gem']	['ask', 'it', 'for', 'a', 'gem']	[('ask', 'VB'), ('it', 'PRP'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN')]	[('ask', 'VB'), ('it', 'PRP'), ('for', 'IN'), ('a', 'DT'), ('gem', 'NN')]	Dyad1-time1-condTD.txt
CHI	stolen okay  	['stolen', 'okay']	['steal', 'okay']	[('stolen', 'VBN'), ('okay', 'NNS')]	[('steal', 'NN'), ('okay', 'NN')]	Dyad1-time1-condTD.txt
MOT	stolen i see i told you 'cause it had red eyes  	['stolen', 'i', 'see', 'i', 'told', 'you', 'because', 'it', 'had', 'red', 'eyes']	['steal', 'i', 'see', 'i', 'tell', 'you', 'because', 'it', 'have', 'red', 'eye']	[('stolen', 'VBN'), ('i', 'JJ'), ('see', 'VBP'), ('i', 'JJ'), ('told', 'VBD'), ('you', 'PRP'), ('because', 'IN'), ('it', 'PRP'), ('had', 'VBD'), ('red', 'JJ'), ('eyes', 'NNS')]	[('steal', 'NN'), ('i', 'NN'), ('see', 'VBP'), ('i', 'RB'), ('tell', 'VBP'), ('you', 'PRP'), ('because', 'IN'), ('it', 'PRP'), ('have', 'VBP'), ('red', 'VBN'), ('eye', 'NN')]	Dyad1-time1-condTD.txt
CHI	red eyes right  	['red', 'eyes', 'right']	['red', 'eye', 'right']	[('red', 'JJ'), ('eyes', 'NNS'), ('right', 'RB')]	[('red', 'JJ'), ('eye', 'NN'), ('right', 'NN')]	Dyad1-time1-condTD.txt
