participant	content	token	lemma	tagged_token	tagged_lemma	file
CHI	okay this guy's the same just with   normal eyes  	"['okay', 'this', 'guy', ""'s"", 'the', 'same', 'just', 'with', 'normal', 'eyes']"	"['okay', 'this', 'guy', ""'s"", 'the', 'same', 'just', 'with', 'normal', 'eye']"	"[('okay', 'NN'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('the', 'DT'), ('same', 'JJ'), ('just', 'RB'), ('with', 'IN'), ('normal', 'JJ'), ('eyes', 'NNS')]"	"[('okay', 'NN'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('the', 'DT'), ('same', 'JJ'), ('just', 'RB'), ('with', 'IN'), ('normal', 'JJ'), ('eye', 'NN')]"	Dyad4-time1-condTD.txt
MOT	so if he's bad right if he's good it's the eyes  	['so', 'if', 'he', 'is', 'bad', 'right', 'if', 'he', 'is', 'good', 'it', 'is', 'the', 'eyes']	['so', 'if', 'he', 'be', 'bad', 'right', 'if', 'he', 'be', 'good', 'it', 'be', 'the', 'eye']	[('so', 'RB'), ('if', 'IN'), ('he', 'PRP'), ('is', 'VBZ'), ('bad', 'JJ'), ('right', 'RB'), ('if', 'IN'), ('he', 'PRP'), ('is', 'VBZ'), ('good', 'JJ'), ('it', 'PRP'), ('is', 'VBZ'), ('the', 'DT'), ('eyes', 'NNS')]	[('so', 'RB'), ('if', 'IN'), ('he', 'PRP'), ('be', 'VB'), ('bad', 'JJ'), ('right', 'JJ'), ('if', 'IN'), ('he', 'PRP'), ('be', 'VB'), ('good', 'JJ'), ('it', 'PRP'), ('be', 'VB'), ('the', 'DT'), ('eye', 'NN')]	Dyad4-time1-condTD.txt
CHI	he seems like a good chap   just keep asking  	['he', 'seems', 'like', 'a', 'good', 'chap', 'just', 'keep', 'asking']	['he', 'seem', 'like', 'a', 'good', 'chap', 'just', 'keep', 'ask']	[('he', 'PRP'), ('seems', 'VBZ'), ('like', 'IN'), ('a', 'DT'), ('good', 'JJ'), ('chap', 'NN'), ('just', 'RB'), ('keep', 'VB'), ('asking', 'VBG')]	[('he', 'PRP'), ('seem', 'VBP'), ('like', 'IN'), ('a', 'DT'), ('good', 'JJ'), ('chap', 'NN'), ('just', 'RB'), ('keep', 'VB'), ('ask', 'NN')]	Dyad4-time1-condTD.txt
MOT	that's the best way to narrow down all the variables   so the eyes make him friendly  	['that', 'is', 'the', 'best', 'way', 'to', 'narrow', 'down', 'all', 'the', 'variables', 'so', 'the', 'eyes', 'make', 'him', 'friendly']	['that', 'be', 'the', 'best', 'way', 'to', 'narrow', 'down', 'all', 'the', 'variable', 'so', 'the', 'eye', 'make', 'him', 'friendly']	[('that', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('way', 'NN'), ('to', 'TO'), ('narrow', 'VB'), ('down', 'RP'), ('all', 'DT'), ('the', 'DT'), ('variables', 'NNS'), ('so', 'IN'), ('the', 'DT'), ('eyes', 'NNS'), ('make', 'VBP'), ('him', 'PRP'), ('friendly', 'JJ')]	[('that', 'DT'), ('be', 'VB'), ('the', 'DT'), ('best', 'JJS'), ('way', 'NN'), ('to', 'TO'), ('narrow', 'VB'), ('down', 'RP'), ('all', 'DT'), ('the', 'DT'), ('variable', 'JJ'), ('so', 'IN'), ('the', 'DT'), ('eye', 'NN'), ('make', 'VBP'), ('him', 'PRP'), ('friendly', 'JJ')]	Dyad4-time1-condTD.txt
CHI	we have zero points  	['we', 'have', 'zero', 'points']	['we', 'have', 'zero', 'point']	[('we', 'PRP'), ('have', 'VBP'), ('zero', 'CD'), ('points', 'NNS')]	[('we', 'PRP'), ('have', 'VBP'), ('zero', 'CD'), ('point', 'NN')]	Dyad4-time1-condTD.txt
MOT	and we  and we're done  	['and', 'we', 'and', 'we', 'are', 'done']	['and', 'we', 'and', 'we', 'be', 'do']	[('and', 'CC'), ('we', 'PRP'), ('and', 'CC'), ('we', 'PRP'), ('are', 'VBP'), ('done', 'VBN')]	[('and', 'CC'), ('we', 'PRP'), ('and', 'CC'), ('we', 'PRP'), ('be', 'VB'), ('do', 'VBP')]	Dyad4-time1-condTD.txt
CHI	well no but the guy with the weird eyes before this one was a good guy  	['well', 'no', 'but', 'the', 'guy', 'with', 'the', 'weird', 'eyes', 'before', 'this', 'one', 'was', 'a', 'good', 'guy']	['well', 'no', 'but', 'the', 'guy', 'with', 'the', 'weird', 'eye', 'before', 'this', 'one', 'be', 'a', 'good', 'guy']	[('well', 'RB'), ('no', 'DT'), ('but', 'CC'), ('the', 'DT'), ('guy', 'NN'), ('with', 'IN'), ('the', 'DT'), ('weird', 'JJ'), ('eyes', 'NNS'), ('before', 'IN'), ('this', 'DT'), ('one', 'NN'), ('was', 'VBD'), ('a', 'DT'), ('good', 'JJ'), ('guy', 'NN')]	[('well', 'RB'), ('no', 'DT'), ('but', 'CC'), ('the', 'DT'), ('guy', 'NN'), ('with', 'IN'), ('the', 'DT'), ('weird', 'JJ'), ('eye', 'NN'), ('before', 'IN'), ('this', 'DT'), ('one', 'CD'), ('be', 'VB'), ('a', 'DT'), ('good', 'JJ'), ('guy', 'NN')]	Dyad4-time1-condTD.txt
MOT	we failed  	['we', 'failed']	['we', 'fail']	[('we', 'PRP'), ('failed', 'VBD')]	[('we', 'PRP'), ('fail', 'VBP')]	Dyad4-time1-condTD.txt
CHI	it's alright we still have more  we have more chances this is the same one wait buff legs though   alright so this could help us determine what buff legs mean  	['it', 'is', 'alright', 'we', 'still', 'have', 'more', 'we', 'have', 'more', 'chances', 'this', 'is', 'the', 'same', 'one', 'wait', 'buff', 'legs', 'though', 'alright', 'so', 'this', 'could', 'help', 'us', 'determine', 'what', 'buff', 'legs', 'mean']	['it', 'be', 'alright', 'we', 'still', 'have', 'more', 'we', 'have', 'more', 'chance', 'this', 'be', 'the', 'same', 'one', 'wait', 'buff', 'legs', 'though', 'alright', 'so', 'this', 'could', 'help', 'u', 'determine', 'what', 'buff', 'legs', 'mean']	[('it', 'PRP'), ('is', 'VBZ'), ('alright', 'VBN'), ('we', 'PRP'), ('still', 'RB'), ('have', 'VBP'), ('more', 'JJR'), ('we', 'PRP'), ('have', 'VBP'), ('more', 'JJR'), ('chances', 'NNS'), ('this', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('same', 'JJ'), ('one', 'CD'), ('wait', 'NN'), ('buff', 'NN'), ('legs', 'VBZ'), ('though', 'IN'), ('alright', 'RB'), ('so', 'RB'), ('this', 'DT'), ('could', 'MD'), ('help', 'VB'), ('us', 'PRP'), ('determine', 'VB'), ('what', 'WP'), ('buff', 'NN'), ('legs', 'VBD'), ('mean', 'JJ')]	[('it', 'PRP'), ('be', 'VB'), ('alright', 'VBN'), ('we', 'PRP'), ('still', 'RB'), ('have', 'VBP'), ('more', 'JJR'), ('we', 'PRP'), ('have', 'VBP'), ('more', 'JJR'), ('chance', 'NN'), ('this', 'DT'), ('be', 'VB'), ('the', 'DT'), ('same', 'JJ'), ('one', 'CD'), ('wait', 'NN'), ('buff', 'NN'), ('legs', 'VBZ'), ('though', 'IN'), ('alright', 'RB'), ('so', 'RB'), ('this', 'DT'), ('could', 'MD'), ('help', 'VB'), ('u', 'VB'), ('determine', 'VB'), ('what', 'WP'), ('buff', 'NN'), ('legs', 'VBD'), ('mean', 'JJ')]	Dyad4-time1-condTD.txt
MOT	right  right   if we continue asking  	['right', 'right', 'if', 'we', 'continue', 'asking']	['right', 'right', 'if', 'we', 'continue', 'ask']	[('right', 'RB'), ('right', 'RB'), ('if', 'IN'), ('we', 'PRP'), ('continue', 'VBP'), ('asking', 'VBG')]	[('right', 'RB'), ('right', 'RB'), ('if', 'IN'), ('we', 'PRP'), ('continue', 'VBP'), ('ask', 'VB')]	Dyad4-time1-condTD.txt
CHI	maybe buff legs mean big pocket means steal   no okay buff legs friendly no money wave  	['maybe', 'buff', 'legs', 'mean', 'big', 'pocket', 'means', 'steal', 'no', 'okay', 'buff', 'legs', 'friendly', 'no', 'money', 'wave']	['maybe', 'buff', 'leg', 'mean', 'big', 'pocket', 'mean', 'steal', 'no', 'okay', 'buff', 'leg', 'friendly', 'no', 'money', 'wave']	[('maybe', 'RB'), ('buff', 'NN'), ('legs', 'NNS'), ('mean', 'VBP'), ('big', 'JJ'), ('pocket', 'NN'), ('means', 'VBZ'), ('steal', 'JJ'), ('no', 'DT'), ('okay', 'JJ'), ('buff', 'NN'), ('legs', 'NNS'), ('friendly', 'JJ'), ('no', 'DT'), ('money', 'NN'), ('wave', 'NN')]	[('maybe', 'RB'), ('buff', 'NN'), ('leg', 'NN'), ('mean', 'VBP'), ('big', 'JJ'), ('pocket', 'NN'), ('mean', 'JJ'), ('steal', 'NN'), ('no', 'DT'), ('okay', 'NN'), ('buff', 'NN'), ('leg', 'NN'), ('friendly', 'JJ'), ('no', 'DT'), ('money', 'NN'), ('wave', 'NN')]	Dyad4-time1-condTD.txt
MOT	arms down  	['arms', 'down']	['arm', 'down']	[('arms', 'NNS'), ('down', 'RP')]	[('arm', 'NN'), ('down', 'RP')]	Dyad4-time1-condTD.txt
CHI	arms down   just a big old butt okay this is  guy's the same no spots and green   no spots and green  	"['arms', 'down', 'just', 'a', 'big', 'old', 'butt', 'okay', 'this', 'is', 'guy', ""'s"", 'the', 'same', 'no', 'spots', 'and', 'green', 'no', 'spots', 'and', 'green']"	"['arm', 'down', 'just', 'a', 'big', 'old', 'butt', 'okay', 'this', 'be', 'guy', ""'s"", 'the', 'same', 'no', 'spot', 'and', 'green', 'no', 'spot', 'and', 'green']"	"[('arms', 'NNS'), ('down', 'RP'), ('just', 'RB'), ('a', 'DT'), ('big', 'JJ'), ('old', 'JJ'), ('butt', 'NN'), ('okay', 'NN'), ('this', 'DT'), ('is', 'VBZ'), ('guy', 'NN'), (""'s"", 'POS'), ('the', 'DT'), ('same', 'JJ'), ('no', 'DT'), ('spots', 'NNS'), ('and', 'CC'), ('green', 'JJ'), ('no', 'DT'), ('spots', 'NNS'), ('and', 'CC'), ('green', 'JJ')]"	"[('arm', 'NN'), ('down', 'RP'), ('just', 'RB'), ('a', 'DT'), ('big', 'JJ'), ('old', 'JJ'), ('butt', 'NN'), ('okay', 'NN'), ('this', 'DT'), ('be', 'VB'), ('guy', 'NN'), (""'s"", 'POS'), ('the', 'DT'), ('same', 'JJ'), ('no', 'DT'), ('spot', 'NN'), ('and', 'CC'), ('green', 'JJ'), ('no', 'DT'), ('spot', 'NN'), ('and', 'CC'), ('green', 'JJ')]"	Dyad4-time1-condTD.txt
MOT	unless green means mean  	['unless', 'green', 'means', 'mean']	['unless', 'green', 'mean', 'mean']	[('unless', 'IN'), ('green', 'JJ'), ('means', 'NNS'), ('mean', 'VBP')]	[('unless', 'IN'), ('green', 'JJ'), ('mean', 'NN'), ('mean', 'NN')]	Dyad4-time1-condTD.txt
CHI	ugh okay green sofar has not been successful so do we wave  	['ugh', 'okay', 'green', 'sofar', 'has', 'not', 'been', 'successful', 'so', 'do', 'we', 'wave']	['ugh', 'okay', 'green', 'sofar', 'have', 'not', 'be', 'successful', 'so', 'do', 'we', 'wave']	[('ugh', 'JJ'), ('okay', 'NN'), ('green', 'NN'), ('sofar', 'RB'), ('has', 'VBZ'), ('not', 'RB'), ('been', 'VBN'), ('successful', 'JJ'), ('so', 'RB'), ('do', 'VBP'), ('we', 'PRP'), ('wave', 'VB')]	[('ugh', 'JJ'), ('okay', 'NN'), ('green', 'NN'), ('sofar', 'RB'), ('have', 'VBP'), ('not', 'RB'), ('be', 'VB'), ('successful', 'JJ'), ('so', 'RB'), ('do', 'VBP'), ('we', 'PRP'), ('wave', 'VB')]	Dyad4-time1-condTD.txt
MOT	nice we got two  	['nice', 'we', 'got', 'two']	['nice', 'we', 'get', 'two']	[('nice', 'JJ'), ('we', 'PRP'), ('got', 'VBD'), ('two', 'CD')]	[('nice', 'NN'), ('we', 'PRP'), ('get', 'VBP'), ('two', 'CD')]	Dyad4-time1-condTD.txt
CHI	nice okay so he has no money he's a friendly   'cause he's skinny  	['nice', 'okay', 'so', 'he', 'has', 'no', 'money', 'he', 'is', 'a', 'friendly', 'because', 'he', 'is', 'skinny']	['nice', 'okay', 'so', 'he', 'have', 'no', 'money', 'he', 'be', 'a', 'friendly', 'because', 'he', 'be', 'skinny']	[('nice', 'JJ'), ('okay', 'RB'), ('so', 'RB'), ('he', 'PRP'), ('has', 'VBZ'), ('no', 'DT'), ('money', 'NN'), ('he', 'PRP'), ('is', 'VBZ'), ('a', 'DT'), ('friendly', 'JJ'), ('because', 'IN'), ('he', 'PRP'), ('is', 'VBZ'), ('skinny', 'JJ')]	[('nice', 'JJ'), ('okay', 'RB'), ('so', 'RB'), ('he', 'PRP'), ('have', 'VBP'), ('no', 'DT'), ('money', 'NN'), ('he', 'PRP'), ('be', 'VB'), ('a', 'DT'), ('friendly', 'JJ'), ('because', 'IN'), ('he', 'PRP'), ('be', 'VB'), ('skinny', 'JJ')]	Dyad4-time1-condTD.txt
MOT	arms down  	['arms', 'down']	['arm', 'down']	[('arms', 'NNS'), ('down', 'RP')]	[('arm', 'NN'), ('down', 'RP')]	Dyad4-time1-condTD.txt
CHI	green means poor  	['green', 'means', 'poor']	['green', 'mean', 'poor']	[('green', 'JJ'), ('means', 'VBZ'), ('poor', 'JJ')]	[('green', 'JJ'), ('mean', 'NN'), ('poor', 'JJ')]	Dyad4-time1-condTD.txt
MOT	he's completely the opposite   so we steal  	['he', 'is', 'completely', 'the', 'opposite', 'so', 'we', 'steal']	['he', 'be', 'completely', 'the', 'opposite', 'so', 'we', 'steal']	[('he', 'PRP'), ('is', 'VBZ'), ('completely', 'RB'), ('the', 'DT'), ('opposite', 'JJ'), ('so', 'IN'), ('we', 'PRP'), ('steal', 'VBP')]	[('he', 'PRP'), ('be', 'VB'), ('completely', 'RB'), ('the', 'DT'), ('opposite', 'JJ'), ('so', 'IN'), ('we', 'PRP'), ('steal', 'VBP')]	Dyad4-time1-condTD.txt
CHI	but he's green does green mean poor  	['but', 'he', 'is', 'green', 'does', 'green', 'mean', 'poor']	['but', 'he', 'be', 'green', 'do', 'green', 'mean', 'poor']	[('but', 'CC'), ('he', 'PRP'), ('is', 'VBZ'), ('green', 'JJ'), ('does', 'VBZ'), ('green', 'JJ'), ('mean', 'VB'), ('poor', 'JJ')]	[('but', 'CC'), ('he', 'PRP'), ('be', 'VB'), ('green', 'JJ'), ('do', 'VB'), ('green', 'JJ'), ('mean', 'VB'), ('poor', 'JJ')]	Dyad4-time1-condTD.txt
MOT	well here we will figure that out  	['well', 'here', 'we', 'will', 'figure', 'that', 'out']	['well', 'here', 'we', 'will', 'figure', 'that', 'out']	[('well', 'RB'), ('here', 'RB'), ('we', 'PRP'), ('will', 'MD'), ('figure', 'VB'), ('that', 'DT'), ('out', 'RP')]	[('well', 'RB'), ('here', 'RB'), ('we', 'PRP'), ('will', 'MD'), ('figure', 'VB'), ('that', 'DT'), ('out', 'RP')]	Dyad4-time1-condTD.txt
CHI	here we'll figure that out okay so steal  	['here', 'we', 'will', 'figure', 'that', 'out', 'okay', 'so', 'steal']	['here', 'we', 'will', 'figure', 'that', 'out', 'okay', 'so', 'steal']	[('here', 'RB'), ('we', 'PRP'), ('will', 'MD'), ('figure', 'VB'), ('that', 'DT'), ('out', 'RP'), ('okay', 'RB'), ('so', 'RB'), ('steal', 'JJ')]	[('here', 'RB'), ('we', 'PRP'), ('will', 'MD'), ('figure', 'VB'), ('that', 'DT'), ('out', 'RP'), ('okay', 'RB'), ('so', 'RB'), ('steal', 'JJ')]	Dyad4-time1-condTD.txt
MOT	steal or run  	['steal', 'or', 'run']	['steal', 'or', 'run']	[('steal', 'NN'), ('or', 'CC'), ('run', 'VB')]	[('steal', 'NN'), ('or', 'CC'), ('run', 'VB')]	Dyad4-time1-condTD.txt
CHI	steal okay so green doesn't mean poor which doesn't help us but we have more points now  	['steal', 'okay', 'so', 'green', 'does', 'not', 'mean', 'poor', 'which', 'does', 'not', 'help', 'us', 'but', 'we', 'have', 'more', 'points', 'now']	['steal', 'okay', 'so', 'green', 'do', 'not', 'mean', 'poor', 'which', 'do', 'not', 'help', 'u', 'but', 'we', 'have', 'more', 'point', 'now']	[('steal', 'JJ'), ('okay', 'NNS'), ('so', 'RB'), ('green', 'JJ'), ('does', 'VBZ'), ('not', 'RB'), ('mean', 'VB'), ('poor', 'JJ'), ('which', 'WDT'), ('does', 'VBZ'), ('not', 'RB'), ('help', 'VB'), ('us', 'PRP'), ('but', 'CC'), ('we', 'PRP'), ('have', 'VBP'), ('more', 'JJR'), ('points', 'NNS'), ('now', 'RB')]	[('steal', 'JJ'), ('okay', 'NNS'), ('so', 'RB'), ('green', 'JJ'), ('do', 'VBP'), ('not', 'RB'), ('mean', 'VB'), ('poor', 'JJ'), ('which', 'WDT'), ('do', 'VBP'), ('not', 'RB'), ('help', 'VB'), ('u', 'RB'), ('but', 'CC'), ('we', 'PRP'), ('have', 'VBP'), ('more', 'RBR'), ('point', 'NN'), ('now', 'RB')]	Dyad4-time1-condTD.txt
MOT	exactly which is the ultimate goal  	['exactly', 'which', 'is', 'the', 'ultimate', 'goal']	['exactly', 'which', 'be', 'the', 'ultimate', 'goal']	[('exactly', 'RB'), ('which', 'WDT'), ('is', 'VBZ'), ('the', 'DT'), ('ultimate', 'JJ'), ('goal', 'NN')]	[('exactly', 'RB'), ('which', 'WDT'), ('be', 'VB'), ('the', 'DT'), ('ultimate', 'JJ'), ('goal', 'NN')]	Dyad4-time1-condTD.txt
CHI	well this guy's the same as the other guy before him right  	"['well', 'this', 'guy', ""'s"", 'the', 'same', 'as', 'the', 'other', 'guy', 'before', 'him', 'right']"	"['well', 'this', 'guy', ""'s"", 'the', 'same', 'a', 'the', 'other', 'guy', 'before', 'him', 'right']"	"[('well', 'RB'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('the', 'DT'), ('same', 'JJ'), ('as', 'IN'), ('the', 'DT'), ('other', 'JJ'), ('guy', 'NN'), ('before', 'IN'), ('him', 'PRP'), ('right', 'RB')]"	"[('well', 'RB'), ('this', 'DT'), ('guy', 'NN'), (""'s"", 'POS'), ('the', 'DT'), ('same', 'JJ'), ('a', 'DT'), ('the', 'DT'), ('other', 'JJ'), ('guy', 'NN'), ('before', 'IN'), ('him', 'PRP'), ('right', 'RB')]"	Dyad4-time1-condTD.txt
MOT	different eyes  	['different', 'eyes']	['different', 'eye']	[('different', 'JJ'), ('eyes', 'NNS')]	[('different', 'JJ'), ('eye', 'NN')]	Dyad4-time1-condTD.txt
CHI	no same eyes the two  the two before   except i wasn't looking at the legs were the legs thin or fat  	['no', 'same', 'eyes', 'the', 'two', 'the', 'two', 'before', 'except', 'i', 'was', 'not', 'looking', 'at', 'the', 'legs', 'were', 'the', 'legs', 'thin', 'or', 'fat']	['no', 'same', 'eye', 'the', 'two', 'the', 'two', 'before', 'except', 'i', 'be', 'not', 'look', 'at', 'the', 'leg', 'be', 'the', 'leg', 'thin', 'or', 'fat']	[('no', 'DT'), ('same', 'JJ'), ('eyes', 'VBZ'), ('the', 'DT'), ('two', 'CD'), ('the', 'DT'), ('two', 'CD'), ('before', 'IN'), ('except', 'IN'), ('i', 'NN'), ('was', 'VBD'), ('not', 'RB'), ('looking', 'VBG'), ('at', 'IN'), ('the', 'DT'), ('legs', 'NNS'), ('were', 'VBD'), ('the', 'DT'), ('legs', 'NNS'), ('thin', 'VBP'), ('or', 'CC'), ('fat', 'VBP')]	[('no', 'DT'), ('same', 'JJ'), ('eye', 'NN'), ('the', 'DT'), ('two', 'CD'), ('the', 'DT'), ('two', 'CD'), ('before', 'IN'), ('except', 'IN'), ('i', 'NN'), ('be', 'VB'), ('not', 'RB'), ('look', 'VB'), ('at', 'IN'), ('the', 'DT'), ('leg', 'NN'), ('be', 'VB'), ('the', 'DT'), ('leg', 'NN'), ('thin', 'NN'), ('or', 'CC'), ('fat', 'NN')]	Dyad4-time1-condTD.txt
MOT	i think he looked like this with the red eyes  	['i', 'think', 'he', 'looked', 'like', 'this', 'with', 'the', 'red', 'eyes']	['i', 'think', 'he', 'look', 'like', 'this', 'with', 'the', 'red', 'eye']	[('i', 'NN'), ('think', 'VBP'), ('he', 'PRP'), ('looked', 'VBD'), ('like', 'IN'), ('this', 'DT'), ('with', 'IN'), ('the', 'DT'), ('red', 'JJ'), ('eyes', 'NNS')]	[('i', 'NN'), ('think', 'VBP'), ('he', 'PRP'), ('look', 'VBZ'), ('like', 'IN'), ('this', 'DT'), ('with', 'IN'), ('the', 'DT'), ('red', 'JJ'), ('eye', 'NN')]	Dyad4-time1-condTD.txt
CHI	no  no the one  not the one we just did but two before  	['no', 'no', 'the', 'one', 'not', 'the', 'one', 'we', 'just', 'did', 'but', 'two', 'before']	['no', 'no', 'the', 'one', 'not', 'the', 'one', 'we', 'just', 'do', 'but', 'two', 'before']	[('no', 'DT'), ('no', 'DT'), ('the', 'DT'), ('one', 'CD'), ('not', 'RB'), ('the', 'DT'), ('one', 'CD'), ('we', 'PRP'), ('just', 'RB'), ('did', 'VBD'), ('but', 'CC'), ('two', 'CD'), ('before', 'IN')]	[('no', 'DT'), ('no', 'DT'), ('the', 'DT'), ('one', 'CD'), ('not', 'RB'), ('the', 'DT'), ('one', 'CD'), ('we', 'PRP'), ('just', 'RB'), ('do', 'VBP'), ('but', 'CC'), ('two', 'CD'), ('before', 'IN')]	Dyad4-time1-condTD.txt
MOT	two before  	['two', 'before']	['two', 'before']	[('two', 'CD'), ('before', 'IN')]	[('two', 'CD'), ('before', 'IN')]	Dyad4-time1-condTD.txt
CHI	did he have big legs or skinny legs  	['did', 'he', 'have', 'big', 'legs', 'or', 'skinny', 'legs']	['do', 'he', 'have', 'big', 'leg', 'or', 'skinny', 'leg']	[('did', 'VBD'), ('he', 'PRP'), ('have', 'VB'), ('big', 'JJ'), ('legs', 'NNS'), ('or', 'CC'), ('skinny', 'JJ'), ('legs', 'NNS')]	[('do', 'VB'), ('he', 'PRP'), ('have', 'VB'), ('big', 'JJ'), ('leg', 'NN'), ('or', 'CC'), ('skinny', 'NN'), ('leg', 'NN')]	Dyad4-time1-condTD.txt
MOT	i don't remember it's too many to remember  	['i', 'do', 'not', 'remember', 'it', 'is', 'too', 'many', 'to', 'remember']	['i', 'do', 'not', 'remember', 'it', 'be', 'too', 'many', 'to', 'remember']	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('remember', 'VB'), ('it', 'PRP'), ('is', 'VBZ'), ('too', 'RB'), ('many', 'JJ'), ('to', 'TO'), ('remember', 'VB')]	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('remember', 'VB'), ('it', 'PRP'), ('be', 'VB'), ('too', 'RB'), ('many', 'JJ'), ('to', 'TO'), ('remember', 'VB')]	Dyad4-time1-condTD.txt
CHI	so he looks alright so let's ask him no  	['so', 'he', 'looks', 'alright', 'so', 'let', 'us', 'ask', 'him', 'no']	['so', 'he', 'look', 'alright', 'so', 'let', 'u', 'ask', 'him', 'no']	[('so', 'RB'), ('he', 'PRP'), ('looks', 'VBZ'), ('alright', 'RB'), ('so', 'RB'), ('let', 'VB'), ('us', 'PRP'), ('ask', 'VB'), ('him', 'PRP'), ('no', 'DT')]	[('so', 'RB'), ('he', 'PRP'), ('look', 'VB'), ('alright', 'RB'), ('so', 'RB'), ('let', 'JJ'), ('u', 'JJ'), ('ask', 'VB'), ('him', 'PRP'), ('no', 'DT')]	Dyad4-time1-condTD.txt
MOT	no we should've just waved  	['no', 'we', 'should', 'have', 'just', 'waved']	['no', 'we', 'should', 'have', 'just', 'wave']	[('no', 'DT'), ('we', 'PRP'), ('should', 'MD'), ('have', 'VB'), ('just', 'RB'), ('waved', 'VBN')]	[('no', 'DT'), ('we', 'PRP'), ('should', 'MD'), ('have', 'VB'), ('just', 'RB'), ('wave', 'VB')]	Dyad4-time1-condTD.txt
CHI	should've waved   i don't know  	['should', 'have', 'waved', 'i', 'do', 'not', 'know']	['should', 'have', 'wave', 'i', 'do', 'not', 'know']	[('should', 'MD'), ('have', 'VB'), ('waved', 'VBN'), ('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB')]	[('should', 'MD'), ('have', 'VB'), ('wave', 'NN'), ('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB')]	Dyad4-time1-condTD.txt
MOT	i need to write all this down this is too many things for my brain  	['i', 'need', 'to', 'write', 'all', 'this', 'down', 'this', 'is', 'too', 'many', 'things', 'for', 'my', 'brain']	['i', 'need', 'to', 'write', 'all', 'this', 'down', 'this', 'be', 'too', 'many', 'thing', 'for', 'my', 'brain']	[('i', 'NNS'), ('need', 'VBP'), ('to', 'TO'), ('write', 'VB'), ('all', 'PDT'), ('this', 'DT'), ('down', 'RP'), ('this', 'DT'), ('is', 'VBZ'), ('too', 'RB'), ('many', 'JJ'), ('things', 'NNS'), ('for', 'IN'), ('my', 'PRP$'), ('brain', 'NN')]	[('i', 'NNS'), ('need', 'VBP'), ('to', 'TO'), ('write', 'VB'), ('all', 'PDT'), ('this', 'DT'), ('down', 'RP'), ('this', 'DT'), ('be', 'VB'), ('too', 'RB'), ('many', 'JJ'), ('thing', 'NN'), ('for', 'IN'), ('my', 'PRP$'), ('brain', 'NN')]	Dyad4-time1-condTD.txt
CHI	okay this guy is buff fat legs blue and some spots  	['okay', 'this', 'guy', 'is', 'buff', 'fat', 'legs', 'blue', 'and', 'some', 'spots']	['okay', 'this', 'guy', 'be', 'buff', 'fat', 'leg', 'blue', 'and', 'some', 'spot']	[('okay', 'NN'), ('this', 'DT'), ('guy', 'NN'), ('is', 'VBZ'), ('buff', 'JJ'), ('fat', 'JJ'), ('legs', 'NNS'), ('blue', 'NN'), ('and', 'CC'), ('some', 'DT'), ('spots', 'NNS')]	[('okay', 'NN'), ('this', 'DT'), ('guy', 'NN'), ('be', 'VB'), ('buff', 'VBN'), ('fat', 'JJ'), ('leg', 'NN'), ('blue', 'NN'), ('and', 'CC'), ('some', 'DT'), ('spot', 'NN')]	Dyad4-time1-condTD.txt
MOT	didn't we just see him   with different eyes   and we stole from him   so if we steal from this guy  	['did', 'not', 'we', 'just', 'see', 'him', 'with', 'different', 'eyes', 'and', 'we', 'stole', 'from', 'him', 'so', 'if', 'we', 'steal', 'from', 'this', 'guy']	['do', 'not', 'we', 'just', 'see', 'him', 'with', 'different', 'eye', 'and', 'we', 'steal', 'from', 'him', 'so', 'if', 'we', 'steal', 'from', 'this', 'guy']	[('did', 'VBD'), ('not', 'RB'), ('we', 'PRP'), ('just', 'RB'), ('see', 'VB'), ('him', 'PRP'), ('with', 'IN'), ('different', 'JJ'), ('eyes', 'NNS'), ('and', 'CC'), ('we', 'PRP'), ('stole', 'VBP'), ('from', 'IN'), ('him', 'PRP'), ('so', 'RB'), ('if', 'IN'), ('we', 'PRP'), ('steal', 'VBP'), ('from', 'IN'), ('this', 'DT'), ('guy', 'NN')]	[('do', 'VB'), ('not', 'RB'), ('we', 'PRP'), ('just', 'RB'), ('see', 'VB'), ('him', 'PRP'), ('with', 'IN'), ('different', 'JJ'), ('eye', 'NN'), ('and', 'CC'), ('we', 'PRP'), ('steal', 'VBP'), ('from', 'IN'), ('him', 'PRP'), ('so', 'RB'), ('if', 'IN'), ('we', 'PRP'), ('steal', 'VBP'), ('from', 'IN'), ('this', 'DT'), ('guy', 'NN')]	Dyad4-time1-condTD.txt
CHI	should we run  	['should', 'we', 'run']	['should', 'we', 'run']	[('should', 'MD'), ('we', 'PRP'), ('run', 'VB')]	[('should', 'MD'), ('we', 'PRP'), ('run', 'VB')]	Dyad4-time1-condTD.txt
